"tract","Name","Median_Rent_2012-16"
4019004419,"Rancho Del Sol Lindo, Marana, AZ",779
45083022404,"Inman, SC",779
48231961400,"Caddo Mills, TX",779
30111000705,"Heights, Billings, MT",779
21037052301,"Fort Thomas, KY",779
6019006501,"Orange Cove, CA",779
51161030500,"Salem, VA",779
37119001508,"Hickory Grove, Charlotte, NC",779
51069050500,"Winchester, VA",779
18065976800,"Lewisville, IN",779
26075000500,"Jackson, MI",779
13063040512,"Riverdale, GA",779
42101017500,"Fairhill, Philadelphia, PA",779
25009213100,"Boxford, MA",779
12105011501,"Lakeland, FL",779
55101001100,"Racine, WI",779
42097081900,"Sunbury, PA",779
31055007001,"South Central Omaha, Omaha, NE",779
45047970701,"Ninety Six, SC",779
31055007466,"South Central Omaha, Omaha, NE",779
23031030202,"Sanford, Sanford, ME",779
18097351900,"Martindale-Brightwood, Indianapolis, IN",779
31019969000,"Kearney, NE",779
54107010300,"Vienna, WV",779
45029970700,"Cottageville, SC",779
6067008911,"Rancho Cordova, CA",779
42025020900,"Palmerton, PA",779
4013111000,"Camelback East Village, Phoenix, AZ",779
26099247100,"Harrison charter Township, MI",779
55081950600,"Tomah, WI",779
39151714701,"Massillon, OH",779
48201323900,"Golden Acres, Pasadena, TX",779
55131420200,"West Bend, WI",779
47093006208,"Knoxville, TN",779
53073011000,"Point Roberts, WA",779
48055960500,"Martindale, TX",779
55135100600,"Waupaca, WI",779
12017450101,"Hernando, FL",779
48201534001,"Houston, TX",779
22051023700,"Metairie, LA",779
48201313200,"Southeast Houston, Houston, TX",779
45063021028,"Lexington, SC",779
36029017000,"Grider, Buffalo, NY",779
54061010400,"Morgantown, WV",779
45063020705,"Gaston, SC",779
18141011302,"South Bend, IN",779
17031490901,"South Side, Chicago, IL",779
21005950100,"Lawrenceburg, KY",779
36091062800,"Waterford, NY",779
51001090300,"Mears, VA",779
18003010603,"Fort Wayne, IN",779
48029160502,"Brady Gardens, San Antonio, TX",779
4025001002,"Prescott, AZ",779
13063040306,"Forest Park, GA",779
72113072102,"Ponce, PR",779
46103010700,"Rapid City, SD",778
4013113700,"Camelback East Village, Phoenix, AZ",778
39113021800,"Dayton, OH",778
47117955100,"Lewisburg, TN",778
26015010200,"Hastings, MI",778
36055002900,"Park Avenue, Rochester, NY",778
13241970301,"Tiger, GA",778
39035177606,"Parma, OH",778
28059040800,"Gautier, MS",778
47141001200,"Cookeville, TN",778
47089070900,"Dandridge, TN",778
39045030900,"Carroll, OH",778
26065004000,"East Lansing, MI",778
29095012802,"Raytown, MO",778
28025950100,"West Point, MS",778
37127010602,"Northgreen, Rocky Mount, NC",778
48201233102,"Northeast Houston, Houston, TX",778
37097061003,"Statesville, NC",778
36007012103,"Binghamton, NY",778
19057000700,"Burlington, IA",778
26163531600,"Oakman Blvd., Detroit, MI",778
42007601700,"New Brighton, PA",778
36029012002,"Buffalo, NY",778
8101000400,"Northside, Pueblo, CO",778
26091060700,"Adrian, MI",778
28067950401,"Laurel, MS",778
39085202100,"Willowick, OH",778
1003011502,"Foley, AL",778
37019020602,"Leland, NC",778
45061920100,"Bishopville, SC",778
36037951400,"Alexander, NY",778
53053071505,"Tacoma, WA",778
48357950100,"Perryton, TX",778
32013010701,"Winnemucca, NV",778
40109108508,"Northwest Oklahoma City, Oklahoma City, OK",778
40109107211,"South Oklahoma City, Oklahoma City, OK",778
39049009600,"Grove City, OH",778
17199020600,"Herrin, IL",778
13059150600,"Athens, GA",778
29189214601,"Overland, MO",778
48167723100,"Texas City, TX",778
46099000405,"Sioux Falls, SD",778
36061023000,"Harlem, New York, NY",778
45031010400,"Hartsville, SC",778
18097340902,"Speedway, IN",778
29043020500,"Ozark, MO",778
48251130405,"Burleson, TX",778
22017020500,"Freestate, North Highlands, Shreveport, LA",778
55083101100,"Abrams, WI",778
12105011704,"Lakeland, FL",778
12053040202,"Brooksville, FL",778
37115010600,"Mars Hill, NC",778
37071033306,"Gastonia, NC",778
39061005301,"Oakley, Cincinnati, OH",778
36007013202,"Endwell, NY",778
37147000900,"Greenville, NC",778
45051060102,"Myrtle Beach, SC",778
42097080700,"Danville, PA",778
17201000501,"Rockford, IL",778
1097006402,"Glen Acres, Mobile, AL",778
39035177104,"Parma, OH",778
53007961200,"Wenatchee, WA",778
48259970100,"Comfort, TX",778
21111006200,"Smoketown, Louisville, KY",778
26099261200,"Warren Woods, Warren, MI",778
42081011700,"Montgomery, PA",778
47093005701,"Knoxville, TN",778
18097351700,"Reagan Park, Indianapolis, IN",778
48027022501,"Killeen, TX",778
17031841100,"Armour Square, Chicago, IL",778
42101019502,"Fairhill, Philadelphia, PA",777
32003002996,"Las Vegas, NV",777
41039000300,"Eugene, OR",777
36117021800,"Clyde, NY",777
17031580400,"Brighton Park, Chicago, IL",777
48439111505,"West Arlington, Arlington, TX",777
6037224320,"Central LA, Los Angeles, CA",777
6025011100,"El Centro, CA",777
18105000903,"Bloomington, IN",777
8059011806,"South Alameda, Lakewood, CO",777
21125970800,"London, KY",777
37087920600,"Waynesville, NC",777
48113013010,"Dallas, TX",777
5119003404,"Cabot, AR",777
27149480200,"Morris, MN",777
47001020901,"Andersonville, TN",777
37071030101,"Mount Holly, NC",777
36093020300,"Schenectady, NY",777
25027751102,"Sutton, MA",777
35039000200,"Dixon, NM",777
37147000202,"Greenville, NC",777
39023000700,"Springfield, OH",777
21111006900,"Germantown, Louisville, KY",777
37087920700,"Maggie Valley, NC",777
13255160900,"Griffin, GA",777
8123001004,"Evans, CO",777
42079217700,"Hazleton, PA",777
55101000500,"Racine, WI",777
39139002400,"Ontario, OH",777
34031246104,"Wayne, NJ",777
39159050200,"Richwood, OH",777
55079001500,"Silver Spring, Milwaukee, WI",777
51125950100,"Shipman, VA",777
37119004302,"Thomasboro - Hoskins, Charlotte, NC",777
19033951400,"Mason City, IA",777
29510101500,"Patch, St. Louis, MO",777
39173022500,"Bowling Green, OH",777
9003503100,"Asylum Hill, Hartford, CT",777
47065010433,"Hixson, Chattanooga, TN",777
12031002901,"Moncrief Park, Jacksonville, FL",777
40027202405,"Lexington, OK",776
48339693900,"Conroe, TX",776
48469000502,"Victoria, TX",776
12086001801,"Brownsville, Miami, FL",776
26163543800,"Brightmoor, Detroit, MI",776
39137030200,"Continental, OH",776
39023002301,"South Vienna, OH",776
37019020506,"Shallotte, NC",776
9015800600,"Willimantic, Windham, CT",776
39167020300,"Marietta, OH",776
22045030600,"New Iberia, LA",776
12073000700,"Lakeview, Tallahassee, FL",776
40037021600,"Sapulpa, OK",776
26163568500,"Norwayne, Westland, MI",776
31155968500,"Ashland, NE",776
48201222800,"Aldine Gardens, Houston, TX",776
39123050800,"Oak Harbor, OH",776
55079010800,"Lower East Side, Milwaukee, WI",776
17031301803,"Little Village, Chicago, IL",776
13059130600,"Athens, GA",776
55045960300,"Monroe, WI",776
36055002000,"Maplewood, Rochester, NY",776
9003405700,"West End, Bristol, CT",776
53053071808,"Lakewood, WA",776
41047001603,"Salem, OR",776
20161000801,"Manhattan, KS",776
37101040700,"Smithfield, NC",776
39151713501,"Massillon, OH",776
39035175104,"North Royalton, OH",776
54081001001,"Beckley, WV",776
27053025803,"West Bloomington, Bloomington, MN",776
40143008002,"Tulsa, OK",776
48481740200,"Wharton, TX",776
48351950100,"Burkeville, TX",776
48113018503,"Lake Highlands, Dallas, TX",776
39009973200,"Athens, OH",776
55105001304,"Janesville, WI",776
42079217900,"West Hazleton, PA",776
13115001200,"Rome, GA",776
35013001801,"Mesquite, NM",776
39049005610,"South Columbus, Columbus, OH",776
39057200300,"Fairborn, OH",776
53071920200,"College Place, WA",776
53011042900,"Evergreen Highlands, Vancouver, WA",776
36115080100,"Hudson Falls, NY",776
26075006701,"Jackson, MI",776
48201253000,"Country Terrace, Highlands, TX",776
48439105203,"Western Hills, Fort Worth, TX",776
1125012700,"Tuscaloosa, AL",776
17031430500,"South Side, Chicago, IL",776
39101001100,"Marion, OH",776
32001950301,"Fallon, NV",775
40143004000,"Tulsa, OK",775
2180000100,"Nome, AK",775
10001042500,"Milford, DE",775
18039000100,"Historic Southside, Goshen, IN",775
45045004102,"Cleveland, SC",775
12086001003,"Miami, FL",775
29041470100,"Rothville, MO",775
17113005102,"Hudson, IL",775
32003004601,"North Las Vegas, NV",775
22099020501,"Breaux Bridge, LA",775
46099010102,"Dell Rapids, SD",775
31055007457,"South Central Omaha, Omaha, NE",775
48211950300,"Canadian, TX",775
41051007600,"Northeast Portland, Portland, OR",775
6107002500,"Lindsay, CA",775
17031611000,"Back of the Yards, Chicago, IL",775
40073958200,"Dover, OK",775
17031826201,"South Holland, IL",775
20209042200,"Kensington, Kansas City, KS",775
1125012304,"Tuscaloosa, AL",775
55093960800,"Maiden Rock, WI",775
54011010600,"Milton, WV",775
39129021401,"Orient, OH",775
39127965800,"Thornville, OH",775
26161466000,"South Lyon, MI",775
40037020706,"Sand Springs, OK",775
21111007800,"Louisville, KY",775
38015010700,"Bismarck, ND",775
19013001100,"Waterloo, IA",775
47147080302,"Springfield, TN",775
26039960500,"Roscommon, MI",775
22073010301,"Monroe, LA",775
36031960900,"Elizabethtown, NY",775
22033003702,"Broadmoor/Sherwood Forest, Baton Rouge, LA",775
12105010300,"Lake Bonny, Lakeland, FL",775
26017286200,"Pinconning, MI",775
12109021004,"St. Augustine, FL",775
6037900505,"Lancaster, CA",775
26079950601,"Kalkaska, MI",775
23019005000,"Veazie, ME",775
55117010400,"Glenbeulah, WI",775
13077170601,"Newnan, GA",775
47001021301,"Clinton, TN",775
12103024403,"Fossil Park, Saint Petersburg, FL",775
28047003000,"Pass Christian, MS",775
48113009000,"Riverway Estates/Bruton Terrace, Dallas, TX",775
40109104000,"Central Oklahoma City, Oklahoma City, OK",775
39149971700,"Sidney, OH",775
26099231100,"Sterling Heights, MI",775
26135970202,"Comins, MI",775
12105011912,"Lakeland, FL",775
1073011904,"Pine Knoll Vista, Birmingham, AL",775
39103411001,"Lodi, OH",775
18113972000,"Rome City, IN",775
27151960300,"Benson, MN",775
19031450200,"Mechanicsville, IA",775
39033974200,"Bucyrus, OH",775
1089000302,"Huntsville, AL",775
42071012302,"Ephrata, PA",775
17133600101,"Columbia, IL",775
48113008801,"Cedar Crest, Dallas, TX",775
21037052500,"Newport, KY",775
1083020202,"Elkmont, AL",775
21029020900,"Shepherdsville, KY",775
19139051000,"Muscatine, IA",775
19011960600,"Blairstown, IA",775
31051977600,"Ponca, NE",775
26093732100,"Gregory, MI",775
1089011300,"Owens Cross Roads, AL",775
6029006100,"Tehachapi, CA",775
47011011601,"Cleveland, TN",775
26163579200,"River Rouge, MI",775
1017954300,"Valley, AL",775
47093005000,"Knoxville, TN",775
26099255100,"Roseville, MI",775
37089931801,"Hendersonville, NC",775
26107960200,"Mecosta, MI",775
48183010600,"Kilgore, TX",775
16001001800,"Hillcrest, Boise, ID",775
53015001800,"Toutle, WA",775
17143004400,"West Peoria, IL",775
20209041900,"Riverview, Kansas City, KS",775
42027010600,"Bellefonte, PA",775
6073021302,"Jamul, CA",775
72063210503,"Gurabo, PR",775
37185950103,"Macon, NC",774
26005032401,"Holland, MI",774
47037015622,"Hermitage, Nashville, TN",774
26091061900,"Morenci, MI",774
6103000700,"Red Bluff, CA",774
18065975500,"New Castle, IN",774
40109106801,"Central Oklahoma City, Bethany, OK",774
20041084500,"Chapman, KS",774
26065004402,"East Lansing, MI",774
22103040706,"Pearl River, LA",774
35049010102,"Santa Cruz, NM",774
18097357000,"Bates-Hendricks, Indianapolis, IN",774
39061002600,"Clifton Heights, Cincinnati, OH",774
1089000902,"Huntsville, AL",774
18097342500,"Wayne, Indianapolis, IN",774
26163540400,"Detroit, MI",774
55079012400,"Wick Field, Milwaukee, WI",774
29095012600,"Raytown, MO",774
53077000700,"Yakima, WA",774
54049020900,"Fairmont, WV",774
20177003901,"Topeka, KS",774
36063022803,"North Tonawanda, NY",774
28047002700,"Long Beach, MS",774
26077002201,"Kalamazoo, MI",774
42063961101,"Indiana, PA",774
48201311800,"Gulfgate/ Pine Valley, Houston, TX",774
29187950102,"Bonne Terre, MO",774
48339692700,"Conroe, TX",774
48249950200,"Alice, TX",774
39155921300,"Warren, OH",774
51700030600,"South Newport News, Newport News, VA",774
48201221500,"Northside, Houston, TX",774
36029005100,"North Park, Buffalo, NY",774
45019003300,"North Charleston, SC",774
39035117700,"North Collinwood, Cleveland, OH",774
47037018102,"Hillwood, Nashville, TN",774
26163567100,"Westland, MI",774
32003007100,"Las Vegas, NV",774
12129010100,"Sopchoppy, FL",774
37063001706,"American Village, Durham, NC",774
18097357500,"Beech Grove, IN",774
37179020401,"Monroe, NC",774
6039000900,"Madera, CA",774
29071800401,"New Haven, MO",774
19153004001,"Des Moines, IA",774
47011011300,"Cleveland, TN",774
35045000402,"Farmington, NM",773
40121485900,"McAlester, OK",773
40131050202,"Claremore, OK",773
29095011300,"Independence, MO",773
42003210700,"Manchester, Pittsburgh, PA",773
26065003200,"Lansing, MI",773
12069030106,"Eustis, FL",773
35015000600,"Carlsbad, NM",773
56029965400,"Cody, WY",773
4013105300,"North Mountain Village, Phoenix, AZ",773
51660000302,"Harrisonburg, VA",773
48027020702,"Temple, TX",773
12001001908,"Gainesville, FL",773
29510124100,"Gravois Park, St. Louis, MO",773
42015951100,"Wyalusing, PA",773
17031660301,"South Side, Chicago, IL",773
40143007639,"Crescent, Tulsa, OK",773
36011041600,"Auburn, NY",773
55101001505,"Wind Point, WI",773
13067031311,"Austell, GA",773
39035138110,"Brook Park, OH",773
36067005200,"Southside, Syracuse, NY",773
6065045122,"Indian Wells, CA",773
17031430600,"South Shore, Chicago, IL",773
18097352100,"Martindale-Brightwood, Indianapolis, IN",773
12105012700,"Haines City, FL",773
27053026819,"Brooklyn Park, MN",773
48251130700,"Cleburne, TX",773
26099261700,"Warren Woods, Warren, MI",773
37125950502,"Carthage, NC",773
21111011114,"Louisville, KY",773
39153506100,"Wallhaven, Akron, OH",773
48233950900,"Borger, TX",773
48201421300,"Sharpstown, Houston, TX",773
26059051200,"Camden, MI",773
6029006401,"Lamont, CA",773
36045061800,"Adams Center, NY",773
55101001301,"Racine, WI",773
48027022200,"Killeen, TX",773
6017030402,"South Lake Tahoe, CA",773
40009966200,"Elk City, OK",773
48441010200,"North College, Abilene, TX",773
21117064300,"Erlanger, KY",773
17031827100,"Harvey, IL",773
34021001300,"Cadwalader & Hillcrest, Trenton, NJ",773
37081011905,"Summit Hills, Greensboro, NC",773
55079016200,"Muskego Way, Milwaukee, WI",773
1081041800,"Opelika, AL",773
55073001800,"Mosinee, WI",773
48167723000,"La Marque, TX",773
5007021305,"Bentonville, AR",773
17097866100,"Waukegan, IL",773
55009020100,"New Franken, WI",773
28049001300,"Fondren, Jackson, MS",773
41043020500,"Albany, OR",773
23013970200,"Camden, Camden, ME",773
55025012501,"Oregon, WI",773
48049950900,"Brownwood, TX",773
48439106600,"Fort Worth, TX",773
8059011401,"Edgewood, Lakewood, CO",773
46093020301,"Black Hawk, SD",773
51117930200,"South Hill, VA",773
42057960300,"Warfordsburg, PA",773
72031050311,"Sabana Abajo, Carolina, PR",773
40013796100,"Durant, OK",772
6025011600,"El Centro, CA",772
1073011500,"Dora, AL",772
36015011000,"Elmira, NY",772
26077001907,"Crossroad Park, Portage, MI",772
1047957100,"Sardis, AL",772
45045003802,"Greenville, SC",772
39049007820,"Riverview, Columbus, OH",772
42087960100,"Milroy, PA",772
42101016702,"Glenwood, Philadelphia, PA",772
18089011800,"Gary, IN",772
50021963200,"Rutland, VT",772
12001002000,"Hawthorne, FL",772
30029000202,"Columbia Falls, MT",772
37019020101,"Leland, NC",772
26049011302,"Burton, MI",772
40143003500,"Cherry Street, Tulsa, OK",772
37089930501,"Hendersonville, NC",772
51680001100,"Diamond Hill, Lynchburg, VA",772
22103041204,"Lacombe, LA",772
42069101100,"Scranton, PA",772
29021001500,"Saint Joseph, MO",772
26099247601,"Harrison charter Township, MI",772
42075000200,"Lebanon, PA",772
18141000600,"Near Northwest, South Bend, IN",772
47093001600,"Knoxville, TN",772
48479001105,"Eastwoods, Laredo, TX",772
16001001900,"Franklin - Randolph, Boise, ID",772
6037224020,"South Los Angeles, Los Angeles, CA",772
48215021806,"San Juan, TX",772
13139001501,"Flowery Branch, GA",772
51730810700,"Petersburg, VA",772
48355003303,"South Side, Corpus Christi, TX",772
42043022502,"Linglestown, PA",772
23011018000,"Vassalboro, ME",772
37081012617,"Random Woods, Greensboro, NC",772
48097000400,"Gainesville, TX",772
47147080402,"Springfield, TN",772
48201221400,"North Houston, Houston, TX",772
12097043800,"Saint Cloud, FL",772
19139050800,"Muscatine, IA",772
6047000504,"Winton, CA",772
53041970400,"Centralia, WA",772
4021002102,"Eloy, AZ",772
42125755100,"Washington, PA",772
6025012100,"Calexico, CA",772
42081011302,"Williamsport, PA",772
42099030601,"Loysville, PA",772
48035950400,"Valley Mills, TX",772
1081040603,"Auburn, AL",772
44007013101,"Chepachet, Glocester, RI",772
18029080101,"Guilford, IN",772
40143002900,"Tulsa, OK",771
40147000100,"Bartlesville, OK",771
36111954800,"Ellenville, NY",771
47065001400,"Highland Park, Chattanooga, TN",771
49011127100,"Kaysville, UT",771
29139970400,"Jonesburg, MO",771
48309003601,"Mart, TX",771
42073010800,"New Castle, PA",771
55079007200,"Riverwest, Milwaukee, WI",771
42133001200,"York, PA",771
31025966000,"Murray, NE",771
6019007400,"Laton, CA",771
12097042300,"Kissimmee, FL",771
18097358100,"West Indianapolis, Indianapolis, IN",771
17201003000,"Rockford, IL",771
19013001200,"Waterloo, IA",771
18097322400,"Indianapolis, IN",771
29077004001,"Springfield, MO",771
40109107809,"Del City, OK",771
27037060606,"Mendota Heights, MN",771
55095960800,"Osceola, WI",771
42069100600,"Scranton, PA",771
42101008301,"Cobbs Creek, Philadelphia, PA",771
20139010500,"Vassar, KS",771
12105013400,"Winter Haven, FL",771
55079004400,"Williamsburg Heights, Milwaukee, WI",771
40027200602,"Norman, OK",771
39153532501,"Richfield, OH",771
26125144701,"Waterford Township, MI",771
55139000700,"Oshkosh, WI",771
35013001205,"Las Cruces, NM",771
39113100202,"Huber Heights, OH",771
26081002700,"SWAN, Grand Rapids, MI",771
47065010434,"Hixson, Soddy-Daisy, TN",771
48141010216,"Borderland, El Paso, TX",771
12023110700,"Lake City, FL",771
45051080200,"Galivants Ferry, SC",771
36029010500,"Buffalo, NY",771
48113013713,"Original Town, Carrollton, TX",771
24045010200,"Salisbury, MD",771
30049001201,"East Helena, MT",771
48201233400,"Northeast Houston, Houston, TX",771
48469000302,"Victoria, TX",771
20155000200,"Hutchinson, KS",771
40083600200,"Guthrie, OK",771
27049080700,"Kenyon, MN",771
20173007800,"Matlock Heights, Wichita, KS",771
42079211400,"Trucksville, PA",771
22113950500,"Abbeville, LA",771
31079001200,"Grand Island, NE",771
12007000100,"Starke, FL",771
5045030501,"Conway, AR",771
48253020500,"Hawley, TX",771
6029006403,"Lamont, CA",771
