"tract","Name","Teenage_Birth_Rate_women_only_rP_gF_pall"
6037620522,"North Redondo, Redondo Beach, CA",0.0682
40047001100,"Kremlin, OK",0.0682
17089850702,"Hampshire, IL",0.0682
42045409702,"Villanova, PA",0.0682
36063023200,"North Tonawanda, NY",0.0682
36001013506,"Latham, NY",0.0682
51107611023,"Ashburn, VA",0.0682
34021003703,"Ewing Township, NJ",0.0682
27107960300,"Ada, MN",0.0682
30043962201,"Clancy, MT",0.0682
42091206105,"Royersford, PA",0.0681
36067015400,"Minoa, NY",0.0681
12001002207,"Gainesville, FL",0.0681
34031236601,"Haskell, Wanaque, NJ",0.0681
42101035601,"Bustleton, Philadelphia, PA",0.0681
27053012001,"Southwest Minneapolis, Minneapolis, MN",0.0681
36047031400,"Kings County, NY",0.0681
24005408503,"Cockeysville, MD",0.0681
13121011414,"Alpharetta, GA",0.0681
6067008504,"Natoma Station, Folsom, CA",0.0681
6037480102,"San Gabriel, CA",0.0681
42079213000,"Kingston, PA",0.0681
50021963700,"Fair Haven, Fair Haven, VT",0.0681
1081040901,"Cary Woods, Auburn, AL",0.0681
17031822301,"Oak Lawn, IL",0.0681
32031002210,"Reno, NV",0.0681
53053072308,"University Place, WA",0.0681
36055012401,"Honeoye Falls, NY",0.0681
17111870605,"McHenry, IL",0.0681
51775010200,"Salem, VA",0.0681
37021003205,"Black Mountain, NC",0.0681
28049010806,"Clinton, MS",0.0681
42129804200,"Greensburg, PA",0.0681
26125136600,"Novi, MI",0.0681
49051960400,"Midway, UT",0.0681
25001011400,"South Dennis, Dennis, MA",0.068
51107611102,"Sterling, VA",0.068
21111010102,"Louisville, KY",0.068
25015822200,"Northampton, MA",0.068
42003429100,"Pittsburgh, PA",0.068
29077003700,"Springfield, MO",0.068
48201412700,"Southwest Houston, Bellaire, TX",0.068
13117130304,"Cumming, GA",0.068
34027041702,"Lake Hiawatha, Parsippany-Troy Hills, NJ",0.068
26049012704,"Flint, MI",0.068
6097151504,"Santa Rosa, CA",0.068
36081011100,"Queens County, NY",0.068
6059075702,"Tustin, CA",0.068
36047036001,"Kings County, NY",0.068
27037060731,"Eagan, MN",0.068
25017339600,"South Medford, Medford, MA",0.068
41039005000,"Southeast Eugene, Eugene, OR",0.068
6067005202,"Southeastern Sacramento, Sacramento, CA",0.068
42019902900,"Butler, PA",0.068
26093710500,"Fenton, MI",0.068
32003003321,"Las Vegas, NV",0.068
33005971402,"Keene, NH",0.068
41041950602,"Depoe Bay, OR",0.068
6111005100,"Somis, CA",0.068
6059099408,"Bolsa Chica-Heil, Huntington Beach, CA",0.068
6081601501,"St. Francis, Daly City, CA",0.068
17201000510,"Rockford, IL",0.068
45063021203,"Chapin, SC",0.068
39155931500,"Hubbard, OH",0.068
6037128702,"Sherman Oaks, Los Angeles, CA",0.068
17197880308,"Plainfield, IL",0.068
9007541401,"Middletown, CT",0.0679
12099006906,"Delray Beach, FL",0.0679
26125139200,"South Lyon, MI",0.0679
51550021013,"Great Bridge East, Chesapeake, VA",0.0679
51840000202,"Winchester, VA",0.0679
13121011620,"Alpharetta, GA",0.0679
36103158604,"Holbrook, NY",0.0679
6081608502,"South San Mateo, San Mateo, CA",0.0679
37183053415,"Apex, NC",0.0679
42077006308,"Macungie, PA",0.0679
17007010500,"Belvidere, IL",0.0679
6061021203,"Loomis, CA",0.0679
39113125101,"Clayton, OH",0.0679
42003488300,"West Mifflin, PA",0.0679
42049012201,"Edinboro, PA",0.0679
42013011400,"Roaring Spring, PA",0.0679
24005411410,"Parkville, MD",0.0679
42029306300,"West Grove, PA",0.0679
51199050401,"Yorktown, VA",0.0679
36007001400,"Binghamton, NY",0.0679
6037310400,"Burbank, CA",0.0679
15007040604,"Koloa, HI",0.0679
6075022802,"Mission District, San Francisco, CA",0.0679
42003475401,"Pittsburgh, PA",0.0679
6085506603,"San Tomas Aquinos, Campbell, CA",0.0679
47037016400,"Midtown, Nashville, TN",0.0678
19103010200,"Swisher, IA",0.0678
20051072800,"Hays, KS",0.0678
36071010600,"Walden, NY",0.0678
32005002100,"Carson City, NV",0.0678
4013813200,"Chandler, AZ",0.0678
51540000600,"Jefferson Park Avenue, Charlottesville, VA",0.0678
24005403702,"Pikesville, MD",0.0678
39085200800,"Wickliffe, OH",0.0678
55035001101,"Downtown, Eau Claire, WI",0.0678
6085512200,"Gilroy, CA",0.0678
54009031102,"Follansbee, WV",0.0678
48029182103,"San Antonio, TX",0.0678
6013333102,"Concord, CA",0.0678
25023509102,"Kingston, MA",0.0678
2020002821,"Huffman / O' Malley, Anchorage, AK",0.0678
36029009116,"Buffalo, NY",0.0678
33015003602,"Derry, NH",0.0678
12099001915,"Villages of Palm Beach Lakes, West Palm Beach, FL",0.0678
19049050901,"Waukee, IA",0.0678
53033020402,"Ballinger, Lake Forest Park, WA",0.0678
17031770400,"Elk Grove Village, IL",0.0678
17197883806,"Crete, IL",0.0678
42003477200,"Pittsburgh, PA",0.0678
17167002000,"Springfield, IL",0.0677
19163013702,"Riverdale, IA",0.0677
29165030207,"The Coves, Kansas City, MO",0.0677
13117130507,"Cumming, GA",0.0677
12011070315,"Davie, FL",0.0677
36083052204,"Averill Park, NY",0.0677
6099000907,"Modesto, CA",0.0677
42049012400,"Erie, PA",0.0677
37119005831,"Touchstone Village, Charlotte, NC",0.0677
36055014601,"North Chili, NY",0.0677
17031740100,"South Side, Chicago, IL",0.0677
36081018502,"Queens County, NY",0.0677
6073008343,"University City, San Diego, CA",0.0677
36039080300,"Windham, NY",0.0677
36093032502,"Schenectady, NY",0.0677
25021422800,"Weymouth, MA",0.0677
12103025110,"Seminole, FL",0.0677
24031700813,"Gaithersburg, MD",0.0677
42071013800,"Washington Boro, PA",0.0677
42111021600,"Meyersdale, PA",0.0677
9009184700,"Branford, CT",0.0677
6097153600,"Sebastopol, CA",0.0677
16013960200,"Hailey, ID",0.0677
53053072505,"Gig Harbor, WA",0.0677
36103190603,"Hampton Bays, NY",0.0677
6085509302,"Monta Loma, Mountain View, CA",0.0676
12057011519,"Twin Branch Acres, Tampa, FL",0.0676
42133010130,"York, PA",0.0676
6111007506,"Simi Valley, CA",0.0676
42091201704,"Glenside, PA",0.0676
39035175105,"North Royalton, OH",0.0676
36061004300,"Lower Manhattan, New York, NY",0.0676
25017312502,"Belvidere, Lowell, MA",0.0676
48201552602,"Cypress Forest, Houston, TX",0.0676
29095014204,"Lee's Summit, MO",0.0676
32031001101,"Reno, NV",0.0676
36047049800,"Kings County, NY",0.0676
46099001200,"Sioux Falls, SD",0.0676
53063004200,"Manito, Spokane, WA",0.0676
23005013000,"Casco, ME",0.0676
6059099203,"Riverview West, Santa Ana, CA",0.0676
17089850701,"Elgin, IL",0.0676
49049010209,"Alpine, UT",0.0676
6093000800,"Etna, CA",0.0676
25005617101,"Assonet, Freetown, MA",0.0675
6083000700,"Santa Barbara, CA",0.0675
55087010800,"Appleton, WI",0.0675
12103027703,"Indian Shores, FL",0.0675
26163558400,"Livonia, MI",0.0675
17031806300,"Des Plaines, IL",0.0675
42019912800,"Valencia, PA",0.0675
6075012201,"Tenderloin, San Francisco, CA",0.0675
39025041406,"Cincinnati, OH",0.0675
55009020504,"Green Bay, WI",0.0675
26125130400,"White Lake, White Lake charter Township, MI",0.0675
6037111301,"Granada Hills, Los Angeles, CA",0.0675
36119005701,"New Rochelle, NY",0.0675
34023007101,"Sayreville, NJ",0.0675
22071003800,"French Quarter, New Orleans, LA",0.0675
29189221302,"Concord, St. Louis, MO",0.0675
26099261000,"Warren, MI",0.0675
31129960000,"Nelson, NE",0.0675
36081063900,"Queens County, NY",0.0675
26125154100,"West Bloomfield Township, MI",0.0675
6075031100,"Outer Mission, San Francisco, CA",0.0675
27117460200,"Pipestone, MN",0.0675
26081011102,"Belmont, Plainfield charter Township, MI",0.0675
12091023303,"Destin, FL",0.0674
36081048100,"Queens County, NY",0.0674
12103027903,"Paradise Island, Treasure Island, FL",0.0674
19027960600,"Manning, IA",0.0674
6085505402,"Santa Clara, CA",0.0674
36119002404,"Southeast Yonkers, Yonkers, NY",0.0674
