"tract","Name","Employment_Rate_rP_gP_pall"
6037194401,"Beverly Grove, Los Angeles, CA",0.6689
17031080202,"Gold Coast, Chicago, IL",0.6689
23015975700,"South Bristol, ME",0.6689
6037190402,"Central LA, Los Angeles, CA",0.6689
4013421702,"Mesa, AZ",0.6689
13121001600,"Inman Park, Atlanta, GA",0.6689
26163512300,"Detroit, MI",0.6689
24033804801,"Mount Rainier, MD",0.6689
6025010200,"Imperial, CA",0.6688
53063002300,"West Central, Spokane, WA",0.6688
42101001300,"Graduate Hospital, Philadelphia, PA",0.6688
37071031004,"Gastonia, NC",0.6688
12099007412,"Delray Beach, FL",0.6688
37063002200,"Central Park, Durham, NC",0.6688
40145030101,"Wagoner, OK",0.6687
4017940008,"Kykotsmovi Village, AZ",0.6687
6077004404,"Lodi, CA",0.6687
48019000200,"Medina, TX",0.6687
26099268300,"Warren, MI",0.6687
8005006713,"Englewood, CO",0.6687
6107001100,"Visalia, CA",0.6687
26163524100,"Springwells Village, Detroit, MI",0.6687
53025010300,"Soap Lake, WA",0.6686
21121930700,"Bryants Store, KY",0.6686
22071007000,"Gert Town, New Orleans, LA",0.6686
4013113100,"Central City, Phoenix, AZ",0.6686
30011000300,"Ekalaka, MT",0.6686
12099004818,"Greenacres, FL",0.6686
47087960400,"Gainesboro, TN",0.6686
41033360100,"Wolf Creek, OR",0.6686
39049008330,"Hilltop, Columbus, OH",0.6686
48201410701,"Montrose, Houston, TX",0.6686
37089931400,"East Flat Rock, NC",0.6686
6019006602,"Reedley, CA",0.6686
6107000701,"Woodlake, CA",0.6685
6037269904,"Palms, Los Angeles, CA",0.6685
9001073600,"East Side, Bridgeport, CT",0.6685
5001480200,"Stuttgart, AR",0.6685
49049001107,"Orem North, Orem, UT",0.6685
36047036002,"Kings County, NY",0.6685
48113007909,"Dallas, TX",0.6684
36047055300,"Kings County, NY",0.6684
6065043601,"San Jacinto, CA",0.6684
8123000100,"Greeley, CO",0.6684
48201520400,"Northwest Houston, Houston, TX",0.6684
12086001004,"Miami, FL",0.6684
47179061000,"Johnson City, TN",0.6684
26049003800,"Flint, MI",0.6684
49051960400,"Midway, UT",0.6684
47163042802,"Bristol, TN",0.6683
48237950100,"Jacksboro, TX",0.6683
4013522903,"Chandler, AZ",0.6683
6015000102,"Crescent City, CA",0.6683
6077003700,"Park, Stockton, CA",0.6683
12127081500,"Kingston, Daytona Beach, FL",0.6683
12105013300,"Winter Haven, FL",0.6682
12057003800,"East Ybor, Tampa, FL",0.6682
13271950200,"Milan, GA",0.6682
6037621204,"South Redondo, Redondo Beach, CA",0.6682
32003002995,"Las Vegas, NV",0.6682
6077004403,"Lodi, CA",0.6682
39035116100,"Glenville, Cleveland, OH",0.6682
6111003201,"La Colonia, Oxnard, CA",0.6682
48029170102,"Inner West Side, San Antonio, TX",0.6682
36047029300,"Kings County, NY",0.6681
47093002700,"Knoxville, TN",0.6681
53029970700,"Oak Harbor, WA",0.668
4013114401,"Estrella Village, Phoenix, AZ",0.668
6065045304,"Indio, CA",0.668
37055970501,"Manns Harbor, NC",0.668
45045003903,"Travelers Rest, SC",0.668
6037217100,"Central LA, Los Angeles, CA",0.668
36047028300,"Kings County, NY",0.6679
37051000500,"Douglas Byrd, Fayetteville, NC",0.6679
6019002400,"Fresno, CA",0.6679
54047953800,"Davy, WV",0.6679
48141010506,"Tornillo, TX",0.6679
34017015201,"West New York, NJ",0.6679
23025965301,"Jackman, ME",0.6679
16073950200,"Murphy, ID",0.6679
48113019400,"Park Cities, Dallas, TX",0.6678
48439106102,"Fort Worth, TX",0.6678
29223690100,"Lowndes, MO",0.6678
48201212300,"Near Northside, Houston, TX",0.6678
8031004505,"West, Denver, CO",0.6678
1073011500,"Dora, AL",0.6677
6037900806,"Lancaster, CA",0.6677
37049960102,"New Bern, NC",0.6677
54099020800,"Fort Gay, WV",0.6677
17031430300,"Grand Crossing, Chicago, IL",0.6677
1125011901,"Tuscaloosa, AL",0.6677
51760050200,"Near West End, Richmond, VA",0.6677
6043000302,"Mariposa, CA",0.6677
35001001600,"Silver Hill, Albuquerque, NM",0.6677
36061007400,"Midtown, New York, NY",0.6677
6085501502,"Central San Jose, San Jose, CA",0.6677
17031390300,"Kenwood, Chicago, IL",0.6677
22071012102,"Uptown/Carrollton, New Orleans, LA",0.6676
6073013907,"Spring Valley, CA",0.6676
55079186800,"National Park, Milwaukee, WI",0.6676
24510250402,"Brooklyn, Baltimore, MD",0.6676
1055011002,"Boaz, AL",0.6675
18039001300,"Goshen, IN",0.6675
9001011200,"Greenwich, CT",0.6675
47093003902,"Knoxville, TN",0.6675
6037600202,"South Los Angeles, Los Angeles, CA",0.6675
37031971101,"Atlantic Beach, NC",0.6674
22071014000,"Central City, New Orleans, LA",0.6674
13121008302,"Dixie Hills, Atlanta, GA",0.6673
1101001200,"Montgomery, AL",0.6673
36005014702,"Bronx County, NY",0.6673
13241970302,"Lakemont, GA",0.6672
22071008500,"Central City, New Orleans, LA",0.6672
47145030500,"Rockwood, TN",0.6672
41067033200,"Forest Grove, OR",0.6672
2188000100,"Noorvik, AK",0.6671
6085511705,"Palo Alto, CA",0.6671
36081013700,"Queens County, NY",0.6671
12086011500,"Homestead, FL",0.6671
36061007200,"Kips Bay, New York, NY",0.6671
32003000800,"Downtown, Las Vegas, NV",0.6671
42101020300,"North Philadelphia, Philadelphia, PA",0.667
17077011100,"Carbondale, IL",0.667
48113009303,"Dallas, TX",0.667
32003005438,"Valley View, Henderson, NV",0.667
25025060600,"D Street / West Broadway, Boston, MA",0.667
41051008500,"Powellhurst - Gilbert, Portland, OR",0.667
10005051103,"Rehoboth Beach, DE",0.6669
6055200503,"Napa, CA",0.6669
8031002803,"Central, Denver, CO",0.6669
25015822000,"Northampton, MA",0.6669
12086000107,"Sunny Isles Beach, FL",0.6669
45045002201,"Greenville, SC",0.6669
36063940001,"Sanborn, NY",0.6668
6037195901,"Silver Lake, Los Angeles, CA",0.6668
21095970100,"Lynch, KY",0.6668
6059099506,"Sunset Beach, Huntington Beach, CA",0.6668
1097006702,"Fowl River, Irvington, AL",0.6668
6029004200,"Shafter, CA",0.6668
54055001600,"Bramwell, WV",0.6668
12105012411,"Davenport, FL",0.6668
32003005612,"Overton, Moapa Valley, NV",0.6668
41039003301,"Springfield, OR",0.6668
36081010300,"Queens County, NY",0.6668
1077011300,"Waterloo, AL",0.6667
42101013100,"North Philadelphia, Philadelphia, PA",0.6667
4011960300,"Duncan, AZ",0.6667
26163504400,"Detroit, MI",0.6667
13121008500,"Grove Park, Atlanta, GA",0.6667
42101017400,"North Philadelphia, Philadelphia, PA",0.6667
8107000300,"Oak Creek, CO",0.6667
6059032041,"Trabuco Canyon, CA",0.6667
48339693900,"Conroe, TX",0.6666
53035080300,"Bremerton, WA",0.6666
35023970000,"Animas, NM",0.6666
17031835600,"Fuller Park, Chicago, IL",0.6666
47037015100,"Donelson, Nashville, TN",0.6666
15003001903,"Waikīkī, Honolulu, HI",0.6666
72117959600,"Aguada, PR",0.6666
6037240010,"South Los Angeles, Los Angeles, CA",0.6665
21195931500,"Hardy, KY",0.6665
36005012102,"Bronx County, NY",0.6665
26163514300,"Detroit, MI",0.6665
12021011103,"South Naples, Naples, FL",0.6665
4003001000,"Bisbee, AZ",0.6665
36047046000,"Kings County, NY",0.6665
48089750200,"Garwood, TX",0.6665
6037576001,"Downtown, Long Beach, CA",0.6664
32003000403,"Downtown, Las Vegas, NV",0.6664
6037123203,"North Hollywood, Los Angeles, CA",0.6664
6071001503,"Ontario, CA",0.6664
26163536300,"Fitzgerald, Detroit, MI",0.6664
12101030412,"Holiday Lake Estates, Holiday, FL",0.6664
6001409500,"Highland, Oakland, CA",0.6663
6107003200,"Tipton, CA",0.6663
47025970900,"Tazewell, TN",0.6663
1127021300,"Oakman, AL",0.6663
6073019103,"Valley Center, CA",0.6663
22051026200,"Harvey, LA",0.6663
4013422629,"Apache Junction, AZ",0.6663
25019950307,"Eel Point, Nantucket, MA",0.6663
22111960600,"Downsville, LA",0.6663
53033004700,"Old Ballard, Seattle, WA",0.6663
8001008535,"Henderson, CO",0.6663
51770002700,"Roanoke, VA",0.6662
6001423500,"South Berkeley, Berkeley, CA",0.6662
24510070400,"Gay Street, Baltimore, MD",0.6662
48201432701,"Westside, Houston, TX",0.6662
30041040100,"Hingham, MT",0.6662
22071010600,"Uptown/Carrollton, New Orleans, LA",0.6662
40109103500,"Central Oklahoma City, Oklahoma City, OK",0.6661
28047000100,"Biloxi, MS",0.6661
18003010100,"Harlan, IN",0.666
4013092900,"Glendale, AZ",0.666
48201231700,"Melwood Place, Houston, TX",0.666
4023966401,"Nogales, AZ",0.666
13089023801,"Atlanta, GA",0.6659
6075012501,"Tenderloin, San Francisco, CA",0.6659
21121930602,"Artemus, KY",0.6659
36081076902,"Queens County, NY",0.6659
4013420402,"Lehi Community Improvement, Mesa, AZ",0.6659
4015950703,"Kingman, AZ",0.6658
13121007100,"Thomasville Heights, Atlanta, GA",0.6658
12057004100,"Tampa Heights, Tampa, FL",0.6658
24510240300,"Riverside, Baltimore, MD",0.6658
12087970900,"Islamorada, FL",0.6658
13051010501,"Savannah, GA",0.6658
6065044510,"Desert Hot Springs, CA",0.6658
47037014800,"South Nashville, Nashville, TN",0.6658
51760020700,"Church Hill North, Richmond, VA",0.6658
28111950200,"Brooklyn, MS",0.6657
6073018803,"Bonsall, CA",0.6657
35001004502,"Mervosh Addition, Albuquerque, NM",0.6657
36047039600,"Kings County, NY",0.6657
36081007300,"Queens County, NY",0.6657
54005958300,"Danville, WV",0.6657
1057020400,"Berry, AL",0.6657
6073008101,"La Jolla, San Diego, CA",0.6657
4013112504,"Maryvale Village, Phoenix, AZ",0.6657
39035113101,"Fairfax, Cleveland, OH",0.6657
36087012204,"Spring Valley, NY",0.6657
4025001402,"Yavapai County, AZ",0.6656
6065043316,"Hemet, CA",0.6656
26163511200,"North End, Detroit, MI",0.6656
1019955702,"Gaylesville, AL",0.6656
12085001802,"Indiantown, FL",0.6656
48201410500,"Montrose, Houston, TX",0.6656
17031710700,"Auburn Gresham, Chicago, IL",0.6656
6067006800,"North Sacramento, Sacramento, CA",0.6656
41029000100,"Medford, OR",0.6656
6039000800,"Madera, CA",0.6655
1121010600,"Talladega, AL",0.6655
6077004502,"Lodi, CA",0.6654
13013180301,"Winder, GA",0.6654
21205950100,"Morehead, KY",0.6654
45083023202,"Greer, SC",0.6654
5119002600,"North Little Rock, AR",0.6654
51027010400,"Grundy, VA",0.6653
26163584600,"Taylor, MI",0.6653
6099003908,"Turlock, CA",0.6653
32003007600,"Mesquite, NV",0.6653
32003004713,"Las Vegas, NV",0.6653
53045961200,"Shelton, WA",0.6653
48201421202,"Southwest Houston, Houston, TX",0.6653
6107000501,"Dinuba, CA",0.6653
6013377000,"Iron Triangle, Richmond, CA",0.6653
6037120103,"Los Angeles County, CA",0.6652
26163543600,"Brightmoor, Detroit, MI",0.6652
47133950600,"Crawford, TN",0.6652
48113013608,"Far North Dallas, Dallas, TX",0.6652
28151001100,"Greenville, MS",0.6651
26163502000,"Morningside, Detroit, MI",0.6651
39061024901,"Newtown, OH",0.6651
20209041800,"Riverview, Kansas City, KS",0.6651
6075016802,"Hayes Valley, San Francisco, CA",0.6651
39035103800,"Ohio City, Cleveland, OH",0.6651
54087963100,"Left Hand, WV",0.6651
9005263200,"Cornwall Bridge, Cornwall, CT",0.6651
6071011101,"Big Bear, CA",0.665
39145003500,"Portsmouth, OH",0.665
4003000302,"Saint David, AZ",0.665
48201331602,"Southeast Houston, Houston, TX",0.665
6001410300,"Cox, Oakland, CA",0.665
4013110600,"Encanto Village, Phoenix, AZ",0.6649
48439123100,"Historic Southside, Fort Worth, TX",0.6649
26049002900,"East Village, Flint, MI",0.6649
12011041500,"Central Fort Lauderdale, Fort Lauderdale, FL",0.6649
37027030100,"Lenoir, NC",0.6648
36061020000,"Upper Manhattan, New York, NY",0.6648
39035140800,"Cleveland Heights, OH",0.6648
13215002700,"Columbus, GA",0.6647
1097000200,"Central Business District, Mobile, AL",0.6647
1113030200,"Phenix City, AL",0.6647
45079001000,"Midtown - Downtown, Columbia, SC",0.6647
47139950100,"Turtletown, TN",0.6647
22099020100,"Breaux Bridge, LA",0.6647
25005641900,"Fall River, MA",0.6647
5119000200,"Little Rock, AR",0.6647
17201002600,"Rockford, IL",0.6647
21199930900,"Somerset, KY",0.6646
4013092600,"Glendale, AZ",0.6646
18095000900,"Anderson, IN",0.6645
32003002981,"Las Vegas, NV",0.6645
42101010400,"Mill Creek, Philadelphia, PA",0.6645
12111380300,"Fort Pierce, FL",0.6645
6045011200,"Philo, CA",0.6645
1089010401,"Hazel Green, AL",0.6644
22057021500,"Larose, LA",0.6644
6019003900,"Kerman, CA",0.6644
35001004501,"Albuquerque, NM",0.6644
17031161300,"Irving Park, Chicago, IL",0.6644
39055312000,"Burton, OH",0.6644
6019000800,"Edison, Fresno, CA",0.6644
12115000102,"Main Street Merchants, Sarasota, FL",0.6643
48439106400,"Fort Worth, TX",0.6643
12105012601,"Haines City, FL",0.6643
48113004700,"Oak Cliff, Dallas, TX",0.6642
36047101600,"Kings County, NY",0.6642
6065043507,"Hemet, CA",0.6642
1073011600,"Mount Olive, AL",0.6642
15001021202,"Naalehu, HI",0.6642
36005003300,"Bronx County, NY",0.6641
4013092801,"Glendale, AZ",0.6641
6083002915,"Isla Vista, CA",0.6641
36081011500,"Queens County, NY",0.6641
6037209810,"Central LA, Los Angeles, CA",0.6641
23005000500,"East Bayside, Portland, ME",0.6641
12057013602,"Greater Palm River Point CDC, Tampa, FL",0.6641
48429950500,"Breckenridge, TX",0.6641
22073010604,"Monroe, LA",0.6641
17031835500,"Fuller Park, Chicago, IL",0.6641
40109102400,"Central Oklahoma City, Oklahoma City, OK",0.664
35001003400,"Alta Monte, Albuquerque, NM",0.664
6073020017,"Vista, CA",0.664
53033007900,"Central District, Seattle, WA",0.664
6037402303,"Westmont, Pomona, CA",0.664
6037212410,"Central LA, Los Angeles, CA",0.6639
13315960100,"Abbeville, GA",0.6639
6073003502,"Mountain View, San Diego, CA",0.6639
36061013000,"Lenox Hill, New York, NY",0.6639
37081014200,"High Point, NC",0.6638
42101024100,"Germantown, Philadelphia, PA",0.6638
6071011001,"Blue Jay, Lake Arrowhead, CA",0.6638
47157002100,"North Memphis, Memphis, TN",0.6638
6037204920,"Boyle Heights, Los Angeles, CA",0.6638
6071009116,"Adelanto, CA",0.6638
37155960401,"Maxton, NC",0.6637
36061013200,"Upper East Side, New York, NY",0.6637
48113000601,"Dallas, TX",0.6637
34007601700,"Centerville, Camden, NJ",0.6637
35045000607,"Farmington, NM",0.6637
48081950100,"Bronte, TX",0.6637
36061025900,"Harlem, New York, NY",0.6637
36065021101,"Utica, NY",0.6636
24510070200,"Madison - Eastend, Baltimore, MD",0.6636
4017963300,"Snowflake, AZ",0.6636
12095015001,"Ocoee, FL",0.6636
12031016200,"Southside, Jacksonville, FL",0.6636
6037212501,"Central LA, Los Angeles, CA",0.6635
17031070102,"Lincoln Park, Chicago, IL",0.6635
42101004102,"South Philadelphia, Philadelphia, PA",0.6635
6071005800,"Carousel, San Bernardino, CA",0.6635
48333950100,"Mullin, TX",0.6635
35039000500,"Los Ojos, NM",0.6635
48201421403,"Southwest Houston, Houston, TX",0.6635
39035119202,"University Circle, Cleveland, OH",0.6635
24510080301,"Berea, Baltimore, MD",0.6635
6037128210,"Van Nuys, Los Angeles, CA",0.6635
12099007504,"Boca Raton, FL",0.6634
42101016600,"North Philadelphia, Philadelphia, PA",0.6634
1125010602,"McCalla, AL",0.6634
36047053100,"Kings County, NY",0.6634
38005940200,"Sheyenne, ND",0.6633
13111050500,"Morganton, GA",0.6633
17031826901,"Harvey, IL",0.6633
36047036400,"Kings County, NY",0.6633
6037127803,"Van Nuys, Los Angeles, CA",0.6633
39049008821,"South Columbus, Columbus, OH",0.6633
36047046800,"Kings County, NY",0.6633
48141002800,"Chamizal, El Paso, TX",0.6633
2050000200,"Bethel, AK",0.6632
6065045706,"Coachella, CA",0.6632
37039930500,"Murphy, NC",0.6632
40109108207,"Edmond, OK",0.6631
6037212702,"Central LA, Los Angeles, CA",0.6631
6037232800,"South Figueroa Corridor, Los Angeles, CA",0.6631
13021013800,"Macon, GA",0.663
6001402800,"Downtown Oakland, Oakland, CA",0.663
6025012002,"Calexico, CA",0.663
13245000200,"Harrisburg, Augusta, GA",0.663
48423000600,"Tyler, TX",0.663
48329001500,"Park Avenue Hts, Midland, TX",0.663
6037900602,"Lancaster, CA",0.663
12086004105,"Mid-Beach, Miami Beach, FL",0.663
6037239701,"South Los Angeles, Los Angeles, CA",0.6629
51137110104,"Locust Grove, VA",0.6629
12099002700,"West Palm Beach, FL",0.6629
6037402501,"Westmont, Pomona, CA",0.6629
12075970301,"Chiefland, FL",0.6629
6065040204,"Rubidoux, Riverside, CA",0.6629
34029715401,"Lakewood, Lakewood Township, NJ",0.6629
6059063101,"Newport Beach, CA",0.6628
6089011802,"Redding, CA",0.6628
6037218110,"Central LA, Los Angeles, CA",0.6628
6037240600,"South Los Angeles, Los Angeles, CA",0.6628
40109107216,"Central Oklahoma City, Oklahoma City, OK",0.6627
17031081202,"Gold Coast, Chicago, IL",0.6627
36047074800,"Kings County, NY",0.6627
45079011701,"Columbia, SC",0.6627
12086003707,"Downtown Miami, Miami, FL",0.6627
6073002402,"City Heights, San Diego, CA",0.6626
26163514100,"Detroit, MI",0.6626
4013105501,"North Mountain Village, Phoenix, AZ",0.6626
48453000803,"Chestnut, Austin, TX",0.6626
17031843500,"Little Village, Chicago, IL",0.6625
4013109300,"Maryvale Village, Phoenix, AZ",0.6625
37081014300,"High Point, NC",0.6625
40105172200,"Lenapah, OK",0.6625
12099005811,"Boynton Beach, FL",0.6625
13021013700,"Macon, GA",0.6624
13121011202,"East Point, GA",0.6624
47091956200,"Mountain City, TN",0.6624
22073005900,"West Monroe, LA",0.6624
26163522400,"Detroit, MI",0.6624
48201233103,"Northeast Houston, Houston, TX",0.6624
6073021302,"Jamul, CA",0.6624
40079040700,"Whitesboro, OK",0.6623
6059062610,"Irvine Business Complex, Irvine, CA",0.6623
39035104600,"Clark - Fulton, Cleveland, OH",0.6623
12101031008,"Golden Acres, New Port Richey, FL",0.6623
36047055600,"Kings County, NY",0.6623
6037273600,"Venice, Los Angeles, CA",0.6622
17031380700,"Bronzeville, Chicago, IL",0.6622
4013115300,"South Mountain Village, Phoenix, AZ",0.6622
24510150100,"Sandtown-Winchester, Baltimore, MD",0.6622
47163040500,"Kingsport, TN",0.6622
6037237600,"South Figueroa Corridor, Los Angeles, CA",0.6621
36061000900,"Lower Manhattan, New York, NY",0.6621
12101031406,"The Wilds Condo, New Port Richey, FL",0.6621
37141920203,"Hampstead, NC",0.6621
6029000200,"Bakersfield, CA",0.662
42101001001,"Center City, Philadelphia, PA",0.662
39061004702,"Linwood, Cincinnati, OH",0.662
26163527300,"Detroit, MI",0.662
36047046400,"Kings County, NY",0.6619
48029182103,"San Antonio, TX",0.6619
1101005700,"Ramer, AL",0.6619
22073005800,"West Monroe, LA",0.6619
4013114302,"Central City, Phoenix, AZ",0.6618
6073013103,"Chula Vista, CA",0.6618
6037209103,"Central LA, Los Angeles, CA",0.6618
45045003202,"Honea Path, SC",0.6617
48085030900,"McKinney, TX",0.6617
48201410900,"Montrose, Houston, TX",0.6617
4013107300,"Alhambra, Phoenix, AZ",0.6617
48453001303,"Zilker, Austin, TX",0.6617
6085501101,"Central San Jose, San Jose, CA",0.6616
21019030300,"Ashland, KY",0.6616
24019970900,"Cambridge, MD",0.6616
12083001003,"Dunnellon, FL",0.6616
36047120200,"Kings County, NY",0.6616
8031003102,"Central, Denver, CO",0.6616
12086003801,"Bay Harbor Islands, FL",0.6615
8021974800,"Antonito, CO",0.6615
21119960400,"Topmost, KY",0.6615
12057001200,"Old Seminole Heights, Tampa, FL",0.6615
6071006204,"NE - Sterling, San Bernardino, CA",0.6615
49011126801,"Bountiful, UT",0.6615
36047048000,"Kings County, NY",0.6615
37085071201,"Linden, NC",0.6614
32003005828,"Las Vegas, NV",0.6614
13255160900,"Griffin, GA",0.6614
6039000202,"Chowchilla, CA",0.6614
21053970202,"Albany, KY",0.6614
45079000700,"Elmwood Park, Columbia, SC",0.6613
17031080300,"Old Town, Chicago, IL",0.6613
6037132900,"Tarzana, Los Angeles, CA",0.6613
5113950600,"Grannis, AR",0.6613
36061021800,"Upper Manhattan, New York, NY",0.6613
39169980000,"Wooster, OH",0.6613
26049002800,"Grand Traverse District, Flint, MI",0.6613
6037275200,"Los Angeles, CA",0.6613
4013816800,"Emperor Estates, Queen Creek, AZ",0.6613
6019000700,"Edison, Fresno, CA",0.6613
48113014206,"Las Colinas, Irving, TX",0.6613
39035107101,"Downtown, Cleveland, OH",0.6612
6019002601,"Roosevelt, Fresno, CA",0.6612
28151000400,"Greenville, MS",0.6612
48201431202,"Westside, Houston, TX",0.6611
12011030500,"Pompano Beach, FL",0.6611
13139001404,"Flowery Branch, GA",0.6611
6065044509,"Desert Hot Springs, CA",0.6611
12086009036,"Doral, FL",0.6611
6037215101,"Central LA, Los Angeles, CA",0.6611
30031000102,"Belgrade, MT",0.6611
24510200600,"Baltimore, MD",0.6611
4013111602,"Encanto Village, Phoenix, AZ",0.661
36081007700,"Queens County, NY",0.661
37019020511,"Ocean Isle Beach, NC",0.661
6115040500,"Olivehurst, CA",0.661
12011100502,"Hallandale Beach, FL",0.661
24510070300,"Milton - Montford, Baltimore, MD",0.661
12099007420,"Boca Raton, FL",0.661
6037901210,"Lake Hughes, CA",0.661
13121004400,"Mechanicsville, Atlanta, GA",0.661
12057013801,"Concerned Citizens of Gibsonton Area, Gibsonton, FL",0.6609
12051000401,"LaBelle, FL",0.6609
35049010314,"Santa Fe, NM",0.6609
