"tract","Name","%_Staying_in_Same_Commuting_Zone_as_Adults_rP_gP_pall"
39113050401,"Miamisburg, OH",0.6085
12011070322,"Weston, FL",0.6085
31109002300,"Near South, Lincoln, NE",0.6085
17193958200,"Crossville, IL",0.6085
6077005305,"Tracy, CA",0.6084
12095016503,"Orlando, FL",0.6084
22119031300,"Springhill, LA",0.6084
24037875600,"Hollywood, MD",0.6084
48201341301,"Clear Lake, Houston, TX",0.6084
51153900403,"Woodbridge, VA",0.6084
12105012506,"Davenport, FL",0.6084
6029003813,"Villages of Brimhall/Brimhall Classics, Bakersfield, CA",0.6084
26125135100,"Commerce Charter Township, MI",0.6084
22015010805,"Broadmoor, Anderson Island, Shreve Isle, Shreveport, LA",0.6084
49005001402,"Hyrum, UT",0.6084
25009203302,"Marblehead, MA",0.6084
34001013302,"Ventnor City, NJ",0.6084
12101032107,"Country Walk, Wesley Chapel, FL",0.6084
13067030223,"Kennesaw, GA",0.6084
55079005600,"Mount Mary, Milwaukee, WI",0.6084
34021002903,"Hamilton Township, NJ",0.6084
25021417300,"Marina Bay, Quincy, MA",0.6084
9007640100,"Killingworth, CT",0.6084
12059960300,"Bonifay, FL",0.6083
34023000606,"Piscataway Township, NJ",0.6083
51135000200,"Crewe, VA",0.6083
27053026605,"Minneapolis, MN",0.6083
12103027327,"Oldsmar, FL",0.6083
22049970400,"Jonesboro, LA",0.6083
6079012402,"Nipomo, CA",0.6083
55133202201,"Merrill Crest, Waukesha, WI",0.6083
6085512024,"Edenvale, San Jose, CA",0.6083
54081000804,"Daniels, WV",0.6083
36111951900,"Kingston, NY",0.6083
25011041300,"Greenfield, MA",0.6083
4015951800,"Bullhead City, AZ",0.6083
26077006102,"Schoolcraft, MI",0.6083
36027130005,"Pleasant Valley, NY",0.6083
51059491703,"Fairfax, VA",0.6082
5035030600,"Proctor, AR",0.6082
42073011200,"Bessemer, PA",0.6082
20155000700,"Hutchinson, KS",0.6082
6053014201,"Marina, CA",0.6082
1017954600,"Valley, AL",0.6082
18089040802,"Highland, IN",0.6082
45019002612,"West Ashley, Charleston, SC",0.6082
53029970400,"Oak Harbor, WA",0.6082
12023110500,"Lake City, FL",0.6082
44007011401,"Cumberland, RI",0.6082
8123001906,"Fort Lupton, CO",0.6082
39107967200,"Rockford, OH",0.6082
34039038202,"Berkeley Heights, NJ",0.6082
40027201508,"Norman, OK",0.6082
9011702600,"Groton, Groton, CT",0.6082
18173030800,"Newburgh, IN",0.6082
32510000800,"Carson City, NV",0.6082
42091203204,"Center Square, PA",0.6081
17103000200,"Franklin Grove, IL",0.6081
48339693600,"Conroe, TX",0.6081
24003702300,"Davidsonville, MD",0.6081
25025070300,"Boston, MA",0.6081
34037372600,"Stockholm, Hardyston Township, NJ",0.6081
54033031600,"Salem, WV",0.6081
45051040103,"Little River, SC",0.6081
45003020802,"North Augusta, SC",0.6081
9001021801,"Stamford, CT",0.6081
5051011300,"Hot Springs, AR",0.6081
42013010700,"Altoona, PA",0.6081
45043920400,"Georgetown, SC",0.6081
12099005951,"Boynton Beach, FL",0.6081
47093005803,"Knoxville, TN",0.6081
6065042208,"Canyon Crest, Riverside, CA",0.608
37031970501,"Newport, NC",0.608
4013040507,"Sun City West Commercial Core, Sun City West, AZ",0.608
25013810100,"Depot Village, Palmer, MA",0.608
53033008001,"Belltown, Seattle, WA",0.608
48157674400,"Maranatha Farms, Sugar Land, TX",0.608
4019004022,"Tucson, AZ",0.608
13121011626,"Johns Creek, GA",0.608
15003007810,"Aiea, HI",0.608
42129803901,"Greensburg, PA",0.608
24031703201,"Rockville, MD",0.608
51059431801,"Burke, VA",0.608
48085031805,"Richardson, TX",0.608
6099003605,"Turlock, CA",0.608
18003010707,"Fort Wayne, IN",0.608
51710002000,"Roland Park, Norfolk, VA",0.608
53063004601,"Lincoln Heights, Spokane, WA",0.608
48141004310,"Scotsdale, El Paso, TX",0.608
53011040412,"Pleasant Valley, Ridgefield, WA",0.608
15001022000,"Waimea, HI",0.608
26121002500,"Norton Shores, MI",0.608
45027960500,"Manning, SC",0.608
45035010807,"Summerville, SC",0.608
17031801000,"Wilmette, IL",0.608
6007001000,"Chico, CA",0.608
18083955500,"Vincennes, IN",0.608
48217960900,"Hillsboro, TX",0.608
34029727002,"Ortley Beach, Seaside Heights, NJ",0.6079
6039000108,"Coarsegold, CA",0.6079
27109001800,"Byron, MN",0.6079
48201423500,"Southwest Houston, Houston, TX",0.6079
26125193400,"Eddington Farms, Rochester Hills, MI",0.6079
25003922200,"Adams, Adams, MA",0.6079
48439113627,"Bedford, TX",0.6079
4027011000,"Yuma, AZ",0.6079
13089022001,"Tucker, GA",0.6079
6111006200,"Thousand Oaks, CA",0.6079
6085502201,"Central San Jose, San Jose, CA",0.6079
6081612600,"Downtown Menlo Park, Menlo Park, CA",0.6079
55117000202,"Raider, Sheboygan, WI",0.6079
18039002200,"Elkhart, IN",0.6079
29131962800,"Brumley, MO",0.6079
42131400100,"Meshoppen, PA",0.6078
13107970400,"Swainsboro, GA",0.6078
39095002800,"Center City, Toledo, OH",0.6078
48303000405,"North by Northwest, Lubbock, TX",0.6078
42091200606,"North Wales, PA",0.6078
6061020711,"Johnson Ranch, Roseville, CA",0.6078
6111000903,"Ojai, CA",0.6078
1113030300,"Phenix City, AL",0.6078
6017030601,"Cool, CA",0.6078
23029955900,"Dennysville, ME",0.6078
4027011700,"Yuma, AZ",0.6078
27131070300,"Faribault, MN",0.6078
22019003102,"Sulphur, LA",0.6078
36013036300,"Portland, NY",0.6078
48231960300,"Celeste, TX",0.6078
26049010700,"Flushing, MI",0.6078
45091060700,"Rock Hill, SC",0.6078
16027022100,"Parma, ID",0.6078
39085200900,"Wickliffe, OH",0.6078
36049950500,"Lowville, NY",0.6078
24009860802,"Saint Leonard, MD",0.6077
6081611300,"Redwood City, CA",0.6077
35017964500,"Santa Clara, NM",0.6077
51059482201,"Reston, VA",0.6077
47117955500,"Lewisburg, TN",0.6077
29187950902,"Farmington, MO",0.6077
25001014402,"East Falmouth, Falmouth, MA",0.6077
6107002002,"Visalia, CA",0.6077
54069002700,"Wheeling, WV",0.6077
51005080202,"Covington, VA",0.6077
1073010702,"Homewood, AL",0.6077
27145010200,"Saint Joseph, MN",0.6077
41039002302,"Eugene, OR",0.6077
42047951200,"Saint Marys, PA",0.6077
12086011500,"Homestead, FL",0.6077
31067965000,"Beatrice, NE",0.6077
22071000606,"Old Aurora, New Orleans, LA",0.6077
47131965500,"Union City, TN",0.6077
17119403300,"Collinsville, IL",0.6077
51025930201,"Lawrenceville, VA",0.6077
53033006300,"Madison Park, Seattle, WA",0.6077
16055001400,"Coeur d'Alene, ID",0.6077
26045021201,"Eaton Rapids, MI",0.6077
1073010801,"Birmingham, AL",0.6077
6065043265,"Temecula, CA",0.6076
12015010302,"Punta Gorda, FL",0.6076
19153010211,"Ankeny, IA",0.6076
13009970600,"Milledgeville, GA",0.6076
51023040501,"Troutville, VA",0.6076
17043845200,"Hinsdale, IL",0.6076
18057110805,"Hawthorn Hills, Fishers, IN",0.6076
12015020601,"Port Charlotte, FL",0.6076
51133020100,"Callao, VA",0.6076
12086003922,"Mid-Beach, Miami, FL",0.6076
32003005103,"Green Valley North, Henderson, NV",0.6076
5031000802,"Jonesboro, AR",0.6076
24031701800,"Takoma Park, MD",0.6076
17067954200,"Warsaw, IL",0.6076
42029302902,"West Chester, PA",0.6076
35001004745,"Stonebridge Pointe, Albuquerque, NM",0.6076
39061000700,"Central Business District, Cincinnati, OH",0.6076
25015822601,"Huntington, MA",0.6075
26005031000,"Pullman, MI",0.6075
51510200201,"Seminary Hill, Alexandria, VA",0.6075
16001010504,"Southeast Boise, Boise, ID",0.6075
27145011301,"Saint Joseph, MN",0.6075
48363000500,"Mineral Wells, TX",0.6075
26027001600,"Cassopolis, MI",0.6075
17157951000,"Chester, IL",0.6075
45051060203,"Myrtle Beach, SC",0.6075
18177010800,"Centerville, IN",0.6075
24041960502,"Easton, MD",0.6075
51153901228,"Dale City, VA",0.6075
13175950300,"Dublin, GA",0.6075
48005000500,"Lufkin, TX",0.6075
1077010400,"North Florence, Florence, AL",0.6075
2170001003,"Lakes, Wasilla, AK",0.6075
47125101202,"Clarksville, TN",0.6075
39003012200,"Lima, OH",0.6075
12097043600,"Saint Cloud, FL",0.6075
48459950400,"Gilmer, TX",0.6075
17197880304,"Naperville, IL",0.6074
6037621001,"Hermosa Beach, CA",0.6074
48379950200,"Point, TX",0.6074
12011060105,"North Lauderdale, FL",0.6074
12111380500,"Fort Pierce, FL",0.6074
36119014300,"Peekskill, NY",0.6074
13067031207,"Cumberland, Atlanta, GA",0.6074
37191000902,"Wayne County, NC",0.6074
53071920100,"Walla Walla, WA",0.6074
51059420203,"Alexandria, VA",0.6074
8041006000,"Colorado Springs, CO",0.6074
19169010300,"Nevada, IA",0.6074
39169000100,"Wooster, OH",0.6074
17031812500,"Oak Park, IL",0.6074
6095252105,"Benicia, CA",0.6074
22033003805,"Baton Rouge, LA",0.6074
35001000203,"Montgomery Park, Albuquerque, NM",0.6073
18057110804,"Fortville, IN",0.6073
4013216849,"North Scottsdale, Scottsdale, AZ",0.6073
17097864901,"Deerfield, IL",0.6073
4013108301,"Camelback East Village, Phoenix, AZ",0.6073
12001002201,"Newberry, FL",0.6073
36119009500,"White Plains, NY",0.6073
6001426100,"Piedmont, CA",0.6073
12111381603,"Port St. Lucie, FL",0.6073
6019005518,"Harlan Ranch, Clovis, CA",0.6073
12011070210,"Davie, FL",0.6073
25027761200,"Westborough, MA",0.6073
16055001500,"Coeur d'Alene, ID",0.6073
51059430203,"Fairfax, VA",0.6073
16001010100,"Stewart Gulch, Boise, ID",0.6073
29043020201,"Nixa, MO",0.6073
51157950100,"Flint Hill, VA",0.6073
6073018513,"Ivey Ranch / Rancho Del Oro, Oceanside, CA",0.6073
37081017100,"Forest Oaks, Greensboro, NC",0.6073
13045911100,"Carrollton, GA",0.6073
48037010700,"Texarkana, TX",0.6072
6017031301,"Camino, CA",0.6072
48439111406,"Mansfield, TX",0.6072
36067010321,"Cicero, NY",0.6072
13139001606,"Flowery Branch, GA",0.6072
1033020703,"Muscle Shoals, AL",0.6072
53015002100,"Broadway, Longview, WA",0.6072
45079011407,"Elgin, SC",0.6072
47097050504,"Ripley, TN",0.6072
48451001102,"San Angelo, TX",0.6072
8031002602,"Central, Denver, CO",0.6072
55025011101,"Sak's Woods, Middleton, WI",0.6072
34023008001,"Laurence Harbor, South Amboy, NJ",0.6072
53053072800,"DuPont, WA",0.6072
26049011601,"Davison, MI",0.6072
26125191200,"Rochester, MI",0.6072
12009069802,"Catalina Isle Estates, Merritt Island, FL",0.6072
55133203803,"North Prairie, WI",0.6072
37063000401,"Watts Hospital-Hillandale, Durham, NC",0.6072
12083000200,"Citra, FL",0.6072
47143975401,"Dayton, TN",0.6072
48459950300,"Gilmer, TX",0.6072
18105000401,"Bloomington, IN",0.6072
49005001300,"Wellsville, UT",0.6072
12009065022,"Clements Wood, West Melbourne, FL",0.6071
13135050309,"Duluth, GA",0.6071
12021010419,"Naples, FL",0.6071
48409010301,"Ingleside, TX",0.6071
5131000800,"Fort Smith, AR",0.6071
35049010314,"Santa Fe, NM",0.6071
40143007609,"South Peoria, Tulsa, OK",0.6071
13121011411,"Roswell, GA",0.6071
6073008101,"La Jolla, San Diego, CA",0.6071
21145030700,"Paducah, KY",0.6071
13185011600,"Lake Park, GA",0.6071
51115951300,"Cobbs Creek, VA",0.6071
20173010005,"Derby, KS",0.6071
8077001707,"Pear Park, Grand Junction, CO",0.6071
12099005811,"Boynton Beach, FL",0.6071
12099007820,"West Palm Beach, FL",0.6071
48085031639,"Highlands Of Russell Park, Plano, TX",0.6071
22051027804,"Gretna, LA",0.6071
51107611002,"Ashburn, VA",0.6071
12043000300,"Moore Haven, FL",0.607
6001442602,"Glenmoor, Fremont, CA",0.607
42029301401,"Pottstown, PA",0.607
21013960800,"Middlesboro, KY",0.607
51121021300,"Blacksburg, VA",0.607
18089030300,"East Chicago, IN",0.607
33011014202,"Merrimack, NH",0.607
12117020806,"Lake Mary, FL",0.607
40109108107,"Edmond, OK",0.607
6111001102,"Oak View, CA",0.607
51059470900,"Falls Church, VA",0.607
36001014612,"Altamont, NY",0.607
24033806708,"Greenbelt, MD",0.607
12095010802,"Colonialtown North, Orlando, FL",0.607
34023007806,"Old Bridge, Old Bridge Township, NJ",0.607
21195931800,"Mouthcard, KY",0.607
12055960101,"Avon Park, FL",0.607
42017103300,"Quakertown, PA",0.607
42077005504,"Coplay, PA",0.607
34019011800,"Lambertville, NJ",0.607
36061010000,"Midtown East, New York, NY",0.6069
55025012202,"Stoughton, WI",0.6069
49035112815,"Draper, UT",0.6069
48113007302,"Bluffview, Dallas, TX",0.6069
12055961500,"Lake Placid, FL",0.6069
26011970400,"Au Gres, MI",0.6069
48439111534,"Southwest Arlington, Arlington, TX",0.6069
36025970700,"Delancey, NY",0.6069
42011011800,"Birdsboro, PA",0.6069
6073002001,"Mid-City, San Diego, CA",0.6069
29163460200,"Louisiana, MO",0.6069
12127081800,"Hillcrest, Daytona Beach, FL",0.6069
17097861505,"Gurnee, IL",0.6069
55059000602,"Kenosha, WI",0.6069
6095252305,"Fairfield, CA",0.6069
12103024412,"Saint Petersburg, FL",0.6069
48121021527,"The Trails, Frisco, TX",0.6069
55105002800,"Janesville, WI",0.6068
51153900202,"Woodbridge, VA",0.6068
55021971100,"Fall River, WI",0.6068
12127082301,"Security First Business Park, Daytona Beach, FL",0.6068
48303010406,"Lubbock, TX",0.6068
6013306004,"Antioch, CA",0.6068
6085502906,"South San Jose, San Jose, CA",0.6068
39009973101,"Athens, OH",0.6068
6001441927,"Central District, Fremont, CA",0.6068
42095017704,"Bethlehem, PA",0.6068
13097080603,"Douglasville, GA",0.6068
6071011300,"Big Bear, CA",0.6068
6067007905,"Glen Olive Oaks, Carmichael, CA",0.6068
12099000214,"North Palm Beach Heights, Jupiter, FL",0.6068
17199021200,"Marion, IL",0.6068
2020000702,"Northeast Anchorage, Anchorage, AK",0.6067
51059431802,"Burke, VA",0.6067
48485010100,"Wichita Falls, TX",0.6067
35001001101,"Albuquerque, NM",0.6067
55009020703,"Green Bay, WI",0.6067
48201450900,"Westside, Houston, TX",0.6067
55015020500,"Chilton, WI",0.6067
36029006501,"Grant Ferry, Buffalo, NY",0.6067
6087121700,"Capitola, CA",0.6067
17197883700,"Steger, IL",0.6067
44005041200,"Newport, RI",0.6067
39023003001,"Fairborn, OH",0.6067
54037972601,"Harpers Ferry, WV",0.6067
42029311300,"West Chester, PA",0.6067
34023001901,"Edison, NJ",0.6067
42091209201,"Pottstown, PA",0.6067
9001060800,"Fairfield, CT",0.6067
51107611101,"Sterling, VA",0.6067
12095010300,"Southeast Orlando, Orlando, FL",0.6067
39033975200,"Galion, OH",0.6067
22071001302,"St. Claude, New Orleans, LA",0.6067
8013012508,"Martin Acres, Boulder, CO",0.6067
17073030400,"Geneseo, IL",0.6066
48157674601,"Greatwood Shores, Sugar Land, TX",0.6066
12099008202,"Belle Glade, FL",0.6066
41051006403,"Southwest Portland, Portland, OR",0.6066
5045030702,"Conway, AR",0.6066
42049010107,"Albion, PA",0.6066
17017960400,"Beardstown, IL",0.6066
6055200707,"Napa, CA",0.6066
12083000401,"Fort McCoy, FL",0.6066
13097080508,"Douglasville, GA",0.6066
19153011404,"Johnston, IA",0.6066
48201341501,"El Lago, TX",0.6066
6019004503,"Fresno, CA",0.6066
42083420600,"Eldred, PA",0.6066
9003502100,"Downtown, Hartford, CT",0.6066
37031970603,"Newport, NC",0.6066
39061022400,"Cincinnati, OH",0.6066
12127090500,"DeLand, FL",0.6066
32031000300,"Reno, NV",0.6065
9003477200,"West Suffield, Suffield, CT",0.6065
1097003706,"Claremont, Mobile, AL",0.6065
39059977200,"Cambridge, OH",0.6065
51177020306,"Fredericksburg, VA",0.6065
6073020304,"Mesa Rock, Escondido, CA",0.6065
8087000100,"Weldona, CO",0.6065
13313000800,"Rocky Face, GA",0.6065
13135050713,"Lawrenceville, GA",0.6065
34023007101,"Sayreville, NJ",0.6065
26025004000,"Marshall, MI",0.6065
39103417300,"Wadsworth, OH",0.6065
36005007400,"Bronx County, NY",0.6065
18053000800,"Marion, IN",0.6065
42025020300,"Nesquehoning, PA",0.6065
6005000101,"Pioneer, CA",0.6065
12055961000,"Sebring, FL",0.6065
48201413201,"Braeswood Place, Houston, TX",0.6065
42055010400,"Chambersburg, PA",0.6065
51059422201,"Lorton, VA",0.6065
47043060401,"Burns, TN",0.6064
39093030100,"Vermilion, OH",0.6064
19153010212,"Ankeny, IA",0.6064
51013101200,"Dominion Hills, Arlington, VA",0.6064
26163538200,"Sherwood Forest, Detroit, MI",0.6064
51093280300,"Windsor, VA",0.6064
37061090400,"Kenansville, NC",0.6064
51107611024,"Leesburg, VA",0.6064
48423001404,"Lindale, TX",0.6064
54045956600,"Lyburn, WV",0.6064
28113950101,"McComb, MS",0.6064
36103122405,"Wheatley Heights, NY",0.6064
42129804502,"Greensburg, PA",0.6064
28075010301,"Meridian, MS",0.6064
24033800213,"Laurel, MD",0.6064
54041967500,"Weston, WV",0.6064
42133022800,"York, PA",0.6064
1031011000,"Enterprise, AL",0.6064
13089021213,"Dunwoody, GA",0.6064
49049010106,"Saratoga Springs, UT",0.6064
19057001200,"Danville, IA",0.6064
39093024200,"Lorain, OH",0.6063
13235950300,"Hawkinsville, GA",0.6063
28025950100,"West Point, MS",0.6063
17031410100,"South Side, Chicago, IL",0.6063
6019004208,"Fresno, CA",0.6063
48113015500,"Grand Prairie, TX",0.6063
23029956300,"Jonesport, ME",0.6063
40143004400,"Tulsa, OK",0.6063
51095080301,"Williamsburg, VA",0.6063
48027020100,"Troy, TX",0.6063
12011020211,"Margate, FL",0.6063
26049011102,"Grand Blanc, MI",0.6063
28075010302,"Collinsville, MS",0.6063
8035014505,"Castle Rock, CO",0.6062
25017317302,"North Chelmsford, Chelmsford, MA",0.6062
22103040605,"Covington, LA",0.6062
51580060200,"Covington, VA",0.6062
48491020204,"Georgetown, TX",0.6062
37119005510,"West Sugar Creek, Charlotte, NC",0.6062
31055007429,"Harvey Oaks, Omaha, NE",0.6062
6079010703,"Los Osos, Baywood-Los Osos, CA",0.6062
23019003000,"Orrington, ME",0.6062
27141030404,"Becker, MN",0.6062
36001000403,"Melrose, Albany, NY",0.6062
51107611208,"Sterling, VA",0.6062
51810043003,"Northeast Virginia Beach, Virginia Beach, VA",0.6062
41047001803,"Southeast Mill Creek, Salem, OR",0.6062
13073030603,"Martinez, GA",0.6062
44007012802,"North Smithfield, RI",0.6062
48215021201,"McAllen, TX",0.6061
1117030320,"Alabaster, AL",0.6061
29189215142,"St. Louis, MO",0.6061
1111000600,"Wadley, AL",0.6061
51700032117,"Saunders, Newport News, VA",0.6061
18103952300,"Peru, IN",0.6061
26159011800,"Paw Paw, MI",0.6061
34035051300,"Bound Brook, NJ",0.6061
10001041500,"Dover, DE",0.6061
48203020402,"Marshall, TX",0.6061
26145011702,"Birch Run, MI",0.6061
51153900408,"Dale City, VA",0.6061
19153010404,"Urbandale, IA",0.6061
37089930702,"Mills River, NC",0.606
41005022707,"Wilsonville, OR",0.606
23027041000,"Winterport, ME",0.606
39165032003,"Maineville, OH",0.606
22071001724,"Little Woods, New Orleans, LA",0.606
40109108109,"Edmond, OK",0.606
17097865700,"Highland Park, IL",0.606
51107610503,"Leesburg, VA",0.606
34023007704,"Old Bridge, Old Bridge Township, NJ",0.606
51790000300,"Staunton, VA",0.606
55119960600,"Medford, WI",0.606
5119004900,"Little Rock, AR",0.606
48453001760,"Steiner Ranch, Austin, TX",0.606
45045002804,"Greenville, SC",0.606
42079217700,"Hazleton, PA",0.606
17161021500,"Moline, IL",0.606
12127082201,"Daytona Beach, FL",0.606
36071014700,"Warwick, NY",0.606
51059491704,"Fairfax, VA",0.6059
17131040400,"Viola, IL",0.6059
45091060907,"Rock Hill, SC",0.6059
12086008208,"Palmetto Bay, FL",0.6059
18073100800,"Wheatfield, IN",0.6059
26081014807,"Caledonia, MI",0.6059
17097860301,"Zion, IL",0.6059
37057060101,"Laurel Oak Ranch, High Point, NC",0.6059
36035971100,"Gloversville, NY",0.6059
24003751600,"Annapolis, MD",0.6059
6085504308,"North San Jose, San Jose, CA",0.6059
6073017403,"Encinitas, CA",0.6059
48453001705,"Vista West, Austin, TX",0.6059
8031003203,"Central, Denver, CO",0.6059
47187050905,"Franklin, TN",0.6059
26161454000,"Dexter, MI",0.6059
18087970600,"Wolcottville, IN",0.6058
48209010600,"San Marcos, TX",0.6058
22009030900,"Simmesport, LA",0.6058
29141470400,"Rocky Mount, MO",0.6058
45063021030,"Lexington, SC",0.6058
32510000501,"Carson City, NV",0.6058
17113000301,"Normal, IL",0.6058
47131965600,"Union City, TN",0.6058
4019004074,"Rita Ranch, Tucson, AZ",0.6058
19153011702,"Johnston, IA",0.6058
48381020200,"Amarillo, TX",0.6058
6085503330,"Chaboya, San Jose, CA",0.6058
44005040304,"Newport East, Middletown, RI",0.6058
51117930400,"Chase City, VA",0.6058
48201553900,"Memorial Northwest, Spring, TX",0.6058
37119005612,"Charlotte, NC",0.6058
27145000500,"Waite Park, MN",0.6058
32003003208,"Las Vegas, NV",0.6058
26091061700,"Adrian, MI",0.6058
25009253204,"North Andover, MA",0.6058
42029304403,"Exton, PA",0.6058
12105014804,"Lakeland, FL",0.6058
1097003709,"Canterbury, Mobile, AL",0.6058
37199960200,"Burnsville, NC",0.6058
40079040401,"Poteau, OK",0.6057
44007012601,"Smithfield, RI",0.6057
12073002207,"Tallahassee, FL",0.6057
36019101300,"Plattsburgh, NY",0.6057
42091208000,"Pennsburg, PA",0.6057
6087120600,"Felton, CA",0.6057
55025011900,"Deerfield, WI",0.6057
13009970500,"Milledgeville, GA",0.6057
48453000206,"Allandale, Austin, TX",0.6057
21111008700,"Cherokee Gardens, Louisville, KY",0.6057
6067005801,"Carmichael, CA",0.6057
48051970500,"Somerville, TX",0.6057
6059032061,"San Juan Capistrano, CA",0.6057
6029005201,"Wofford Heights, CA",0.6057
27171100204,"Monticello, MN",0.6057
31055007314,"Bennington, NE",0.6057
21013960100,"Arjay, KY",0.6057
17119402900,"Edwardsville, IL",0.6057
12075970600,"Williston, FL",0.6057
54079020700,"Hurricane, WV",0.6057
36005016400,"Bronx County, NY",0.6057
1117030303,"Birmingham, AL",0.6057
41071030801,"McMinnville, OR",0.6057
6073022100,"Carlsbad, CA",0.6057
36027190203,"Wappingers Falls, NY",0.6057
