"tract","Name","Fraction_Single_Parents_in_2012-16"
6071000903,"Upland, CA",0.3841
17149952700,"Pittsfield, IL",0.3841
54107010902,"Parkersburg, WV",0.3838
48113000406,"Dallas, TX",0.3831
6073018904,"Fallbrook, CA",0.3829
12001001801,"Alachua, FL",0.3827
19157370300,"Grinnell, IA",0.3825
12011110309,"Pembroke Pines, FL",0.3822
26049011710,"Davison, MI",0.3822
26099263500,"Fitzgerald, Warren, MI",0.382
25027730500,"Indian Lake East, Worcester, MA",0.3813
12086008702,"Miami, FL",0.3811
13247060403,"Conyers, GA",0.3806
21037053100,"Highland Heights, KY",0.3801
21133950600,"Blackey, KY",0.3793
26035000200,"Harrison, MI",0.3793
36047017400,"Kings County, NY",0.3791
6037181500,"Northeast Los Angeles, Los Angeles, CA",0.379
6037575002,"Circle Area, Long Beach, CA",0.3789
6041132200,"Inverness, CA",0.3778
17195001500,"Rock Falls, IL",0.3772
39151711212,"Canal Fulton, OH",0.3769
6065046700,"Moreno Valley, CA",0.3767
31067964900,"Beatrice, NE",0.3766
6065042516,"Moreno Valley, CA",0.3766
36089491300,"Lisbon, NY",0.3755
34025809903,"Monmouth County, NJ",0.375
12117020812,"Lake Mary, FL",0.375
36047080000,"Kings County, NY",0.3746
30013001800,"Great Falls, MT",0.3744
48451001706,"San Angelo, TX",0.3744
48049950600,"Brownwood, TX",0.3743
1123962502,"Dadeville, AL",0.374
4013615200,"Desert View Village, Phoenix, AZ",0.3733
36055006100,"Browncroft, Rochester, NY",0.3725
32019960303,"Dayton, NV",0.3723
31053963800,"Fremont, NE",0.3723
48013960600,"Jourdanton, TX",0.3716
6111002905,"Cabrillo, Oxnard, CA",0.3716
26005032200,"Holland, MI",0.3703
12031013906,"Arlington, Atlantic Beach, FL",0.3702
17179021203,"Peoria, IL",0.3701
48201222100,"Greenwood Village, Houston, TX",0.37
21209040205,"Georgetown, KY",0.37
31055003401,"Hanscom Park, Omaha, NE",0.3692
9003496700,"West Hartford, CT",0.3687
47077975200,"Huron, TN",0.368
47041920101,"Smithville, TN",0.368
4013104802,"Paradise Valley Village, Phoenix, AZ",0.3672
35001004401,"South Atrisco, Albuquerque, NM",0.3671
41009970800,"Saint Helens, OR",0.3669
24033801405,"Oxon Hill, MD",0.3669
17031816600,"Stone Park, IL",0.3667
41023960200,"John Day, OR",0.3665
9003524700,"South West, Hartford, CT",0.3665
45085000400,"Sumter, SC",0.3664
26125183200,"Royal Oak, MI",0.3657
36121970900,"Java Center, NY",0.3657
39035177608,"Parma, OH",0.3656
51678930500,"Lexington, VA",0.3655
15003002003,"Waikīkī, Honolulu, HI",0.3654
1121011500,"Sylacauga, AL",0.3654
47073050502,"Church Hill, TN",0.3649
18155965700,"Rising Sun, IN",0.3648
36029014501,"Depew, NY",0.3647
41051000301,"Reed, Portland, OR",0.3647
48201240802,"Humble, TX",0.3644
27053025403,"East Bloomington, Minneapolis, MN",0.3644
4013071512,"Bristol Manor, Peoria, AZ",0.3636
26015010100,"Nashville, MI",0.3626
6037294421,"Harbor City, Los Angeles, CA",0.3622
12109021103,"St. Augustine, FL",0.3621
32031002706,"Sun Valley, NV",0.362
26059050300,"Litchfield, MI",0.3619
6095252310,"Fairfield, CA",0.3617
9009180602,"Foxon, East Haven, CT",0.3613
54033030400,"Clarksburg, WV",0.3601
56021000300,"Cheyenne, WY",0.3596
6037432202,"Rosemead, CA",0.3596
47077975100,"Wildersville, TN",0.3595
23025965600,"Athens, ME",0.3594
42089300401,"Monroe County, PA",0.3593
12111381502,"Port St. Lucie, FL",0.3589
12021010107,"Naples, FL",0.3585
48201531300,"North Houston, Houston, TX",0.3584
38035010300,"Grand Forks, ND",0.3582
6059042320,"Aliso Viejo, CA",0.3579
12011020502,"Margate, FL",0.3579
6061022600,"Highland Reserve, Roseville, CA",0.3573
27053107000,"Powderhorn, Minneapolis, MN",0.3571
42085032602,"Mercer, PA",0.3569
26047970100,"Carp Lake, MI",0.3557
42051260500,"Normalville, PA",0.3557
13089021602,"Leafmore-Creek Park Hill, Decatur, GA",0.3557
23017965700,"Dixfield, ME",0.3556
34031143400,"Hawthorne, NJ",0.3554
17031823002,"Chicago Ridge, IL",0.3553
26025003400,"Albion, MI",0.3551
28057950100,"Fulton, MS",0.3549
48061012508,"Brownsville, TX",0.3549
24005452100,"Sparrows Point, MD",0.3546
6111004505,"Pleasant Valley Villlage, Oxnard, CA",0.3543
18017951100,"Royal Center, IN",0.3539
39151713300,"Canton, OH",0.3525
42045403501,"Glenolden, PA",0.3524
36009960200,"Delevan, NY",0.3522
18167010202,"Terre Haute, IN",0.3522
17189950300,"Nashville, IL",0.3521
12086009315,"Hialeah, FL",0.352
42083420700,"Port Allegany, PA",0.3519
37057060303,"Clemmons, NC",0.3514
4015950100,"Littlefield, AZ",0.3512
39049006351,"Sycamore Hills, Columbus, OH",0.351
6059086602,"Northwest Anaheim, Anaheim, CA",0.3506
55079101300,"West Allis, WI",0.3505
34017018000,"Weehawken, NJ",0.3501
6037302503,"Mariposa, Glendale, CA",0.3501
21093001002,"Elizabethtown, KY",0.3498
18145710100,"Morristown, IN",0.3496
12115002003,"Sarasota, FL",0.3495
29099700118,"Arnold, MO",0.3493
18021040200,"Brazil, IN",0.3485
1091973300,"Sweet Water, AL",0.3485
45023020500,"Chester, SC",0.3483
17119400801,"Granite City, IL",0.348
45015020808,"Goose Creek, SC",0.3477
21163970301,"Vine Grove, KY",0.3468
48225950500,"Crockett, TX",0.3467
48201540501,"Timber Creek Place, Houston, TX",0.3464
28039950200,"Lucedale, MS",0.3462
12099000600,"North Palm Beach, FL",0.3462
39061020901,"Cincinnati, OH",0.3459
8001007900,"Aurora, CO",0.3457
19129040100,"Hastings, IA",0.3457
53035940000,"Indianola, WA",0.345
6037406602,"Walnut Valley, West Covina, CA",0.345
33015065008,"Hampton Beach, Hampton, NH",0.3445
48201532400,"Northside, Houston, TX",0.3445
13109970200,"Claxton, GA",0.3439
5093010700,"Blytheville, AR",0.3435
12031012900,"Cedar Hills, Jacksonville, FL",0.3432
13029920303,"Richmond Hill, GA",0.3431
6037603001,"Gardena, CA",0.3425
42097080200,"Watsontown, PA",0.3422
15009031601,"Lanai City, HI",0.3419
15009031503,"Lahaina, HI",0.3417
48029170600,"Inner West Side, San Antonio, TX",0.3417
53053073124,"Graham, WA",0.3414
4027011202,"Wellton, AZ",0.3413
25021401000,"High Street Hill, Brookline, MA",0.3413
48113016611,"DeSoto, TX",0.3412
54085962300,"Pennsboro, WV",0.341
6073016609,"Santee, CA",0.3409
6037186302,"Glassell Park, Los Angeles, CA",0.3401
48213950700,"Kemp, TX",0.3398
25009260301,"Haverhill, MA",0.3396
6037124102,"North Hollywood, Los Angeles, CA",0.339
4013061015,"Rancho Santa Fe, Avondale, AZ",0.3388
48215022402,"Weslaco, TX",0.3386
47093005202,"Knoxville, TN",0.3385
36081086500,"Queens County, NY",0.3384
48451000100,"San Angelo, TX",0.3382
51193010300,"Colonial Beach, VA",0.3372
17089850202,"Carpentersville, IL",0.3369
48029121605,"Northeast Side, Live Oak, TX",0.3365
36103124300,"West Babylon, NY",0.3364
55057100100,"Necedah, WI",0.3362
54037972601,"Harpers Ferry, WV",0.335
53061041812,"Lynnwood, WA",0.3349
34013017000,"Montclair, NJ",0.3342
53045961000,"Shelton, WA",0.3342
42101016000,"North Philadelphia, Philadelphia, PA",0.334
6095253403,"Dixon, CA",0.3338
17031831200,"Hermosa, Chicago, IL",0.3333
1089010702,"Huntsville, AL",0.333
13013180402,"Statham, GA",0.3329
45063020802,"Swansea, SC",0.332
26109960500,"Menominee, MI",0.332
48381020200,"Amarillo, TX",0.332
15003008702,"Waipahu, HI",0.332
55135100900,"New London, WI",0.332
19097950300,"Miles, IA",0.3315
13013180206,"Winder, GA",0.3312
12093910101,"Okeechobee, FL",0.331
17031828701,"Glenwood, IL",0.3309
34039039400,"Plainfield, NJ",0.3305
22071009900,"Touro, New Orleans, LA",0.3303
6001451504,"Livermore, CA",0.3298
5149952500,"Danville, AR",0.3297
6071003803,"Rialto, CA",0.3297
36047079601,"Kings County, NY",0.3293
6071010410,"Yucca Valley, CA",0.3292
28085950400,"Bogue Chitto, MS",0.3292
29055450400,"Steelville, MO",0.3287
35001004720,"Paradise Hills Civic, Albuquerque, NM",0.3287
17097860904,"Ingleside, IL",0.3277
39093057100,"South Amherst, OH",0.3274
25009208101,"Saugus, MA",0.3272
31055003700,"Morton Meadows, Omaha, NE",0.3265
24033801302,"Accokeek, MD",0.3263
53053061100,"Central Tacoma, Tacoma, WA",0.3262
6037222001,"Jefferson, Los Angeles, CA",0.326
28095950501,"Hamilton, MS",0.3254
34005702913,"Mount Laurel, NJ",0.3252
36103147901,"Bayport, NY",0.3249
26105950800,"Ludington, MI",0.3234
31131966900,"Nebraska City, NE",0.3234
34015501500,"Clayton, NJ",0.323
12099000803,"Palm Beach Gardens, FL",0.323
40109108203,"Edmond, OK",0.3219
26163523200,"Mexicantown - Southwest Detroit, Detroit, MI",0.3214
27053108600,"Corcoran, Minneapolis, MN",0.3213
13269950300,"Butler, GA",0.3209
5045030404,"Conway, AR",0.3206
37159051002,"Salisbury, NC",0.3206
29077004400,"Springfield, MO",0.3203
51087201502,"Henrico, VA",0.3202
23007970602,"Weld, ME",0.3202
36067002300,"Northside, Syracuse, NY",0.3198
36019101800,"Saranac, NY",0.3191
12057005102,"Southeast Tampa, Tampa, FL",0.319
24005420500,"Baltimore, MD",0.3188
51015070500,"Waynesboro, VA",0.3178
36005030701,"Bronx County, NY",0.3175
19113010500,"Marion, IA",0.3171
39113040101,"Woodbourne-Hyde Park, OH",0.3168
1059972900,"Russellville, AL",0.3166
54091964900,"Grafton, WV",0.3165
6037134720,"Winnetka, Los Angeles, CA",0.3162
12105011912,"Lakeland, FL",0.3162
17165956100,"Carrier Mills, IL",0.3162
53033023604,"Lake Hills, Bellevue, WA",0.3161
48183010400,"Kilgore, TX",0.3158
48029171922,"Far West Side, San Antonio, TX",0.3158
48141001501,"Mission Hills North, El Paso, TX",0.3157
51087200600,"Richmond, VA",0.3157
27053110800,"Southwest Minneapolis, Minneapolis, MN",0.3155
12057011010,"Lutz, FL",0.3151
29027070600,"New Bloomfield, MO",0.3148
17113001301,"Bloomington, IL",0.3147
17031804511,"Hanover Park, IL",0.3145
9007670100,"Old Saybrook, CT",0.3143
25001014800,"Falmouth, MA",0.3136
56021001401,"Cheyenne, WY",0.3136
1025957902,"Jackson, AL",0.3134
26063951200,"Harbor Beach, MI",0.3131
15003001600,"Diamond Head - Kapahulu - St. Louis, Honolulu, HI",0.3128
55043961200,"Hazel Green, WI",0.3124
55075960900,"Marinette, WI",0.3122
34041031101,"Blairstown, NJ",0.3122
47189030901,"Mount Juliet, TN",0.3115
17111871202,"Crystal Lake, IL",0.3101
13129970100,"Ranger, GA",0.3099
6065045110,"La Quinta, CA",0.3098
27137012100,"Hibbing, MN",0.3091
36081009800,"Queens County, NY",0.3079
19009070200,"Audubon, IA",0.3077
38003968000,"Sanborn, ND",0.3077
21111011907,"Louisville, KY",0.307
50025968200,"Marlboro, VT",0.3067
6013321101,"Martinez, CA",0.3066
26099231100,"Sterling Heights, MI",0.3063
48141000301,"Las Sierras, El Paso, TX",0.3063
48277000402,"Reno, TX",0.3059
36047019500,"Kings County, NY",0.3056
27053026702,"Osseo, MN",0.3051
36065023702,"Rome, NY",0.3051
21207960101,"Russell Springs, KY",0.3048
49035112201,"Murray, UT",0.3043
13299950500,"Waycross, GA",0.3043
8059010308,"Arvada Plaza Area, Arvada, CO",0.3042
42003480300,"Pittsburgh, PA",0.3039
47037015200,"Donelson, Nashville, TN",0.3037
1031010100,"Troy, AL",0.3035
12057010211,"New Tampa, Tampa, FL",0.3029
36047013800,"Kings County, NY",0.3029
6037310800,"Burbank, CA",0.3026
27053011998,"Minnehaha, Minneapolis, MN",0.3025
19163010402,"Davenport, IA",0.3022
26115832700,"La Salle, MI",0.3021
6079010503,"Morro Bay, CA",0.3021
45091061103,"Fort Mill, SC",0.3021
27025110200,"Harris, MN",0.3018
49049001900,"North Park, Provo, UT",0.3018
6059089107,"Santa Ana, CA",0.3018
6059032012,"Mission Viejo, CA",0.3017
13015960902,"Cartersville, GA",0.3014
12086008202,"Palmetto Bay, FL",0.3014
6065043311,"Hemet, CA",0.3013
17031560100,"South Side, Chicago, IL",0.3011
36089491700,"Ogdensburg, NY",0.3009
34017012300,"Kearny, NJ",0.3009
48383950100,"Big Lake, TX",0.3005
37087920700,"Maggie Valley, NC",0.3004
48201231700,"Melwood Place, Houston, TX",0.3004
49011125301,"Sunset, UT",0.3003
48481741100,"Louise, TX",0.3
48215022800,"Weslaco, TX",0.2999
6065042212,"Moreno Valley, CA",0.2996
36027190401,"Wappingers Falls, NY",0.2996
20209044201,"Victory Hills, Kansas City, KS",0.2993
17111870101,"Richmond, IL",0.2989
72013301100,"Arecibo, PR",0.2988
6037540901,"South Los Angeles, Los Angeles, CA",0.2984
55079120400,"Greenfield, WI",0.298
12035060208,"Palm Coast, FL",0.2979
35001000401,"Sandia Ridge, Albuquerque, NM",0.2968
32031002408,"Northwest Reno, Reno, NV",0.2966
5031000802,"Jonesboro, AR",0.2964
21209040301,"Georgetown, KY",0.2961
44003021300,"Warwick, RI",0.296
12017450602,"Crystal River, FL",0.2953
42129807900,"Derry, PA",0.2952
53001950300,"Othello, WA",0.2949
17043845701,"Downers Grove, IL",0.2949
23005004402,"Yarmouth, ME",0.2947
6071010014,"Hesperia, CA",0.2946
48139061500,"Ennis, TX",0.2945
35001004001,"Mountain View, Albuquerque, NM",0.2943
6001421400,"Berkeley Hills, Berkeley, CA",0.2941
27053021503,"Minneapolis, MN",0.2936
48027022404,"Killeen, TX",0.2934
12127082801,"Turnbull Shores, New Smyrna Beach, FL",0.2931
25017342500,"Everett, MA",0.2929
6037111301,"Granada Hills, Los Angeles, CA",0.2924
51059420100,"Springfield, VA",0.292
42065950300,"Reynoldsville, PA",0.2917
31153010702,"Springfield, NE",0.2915
29095000600,"Northeast Kansas City, Kansas City, MO",0.2912
21111007400,"Clifton, Louisville, KY",0.2909
29121960300,"Macon, MO",0.2907
22119032000,"Minden, LA",0.2902
47093003801,"Knoxville, TN",0.2902
42069110500,"Clarks Summit, PA",0.2898
6113011205,"Woodland, CA",0.2892
6037542700,"Compton, CA",0.2888
6037482201,"Monterey Park, CA",0.2887
4019004043,"Eastside, Tucson, AZ",0.2885
55043960400,"Bloomington, WI",0.2883
22119032100,"Sibley, LA",0.2882
48201252700,"Crosby, TX",0.2881
17029000100,"Charleston, IL",0.288
51087200112,"Richmond, VA",0.2878
19095960300,"Ladora, IA",0.2873
47081950302,"Centerville, TN",0.2872
27123040705,"Shoreview, MN",0.287
37183053111,"Chari Heights, Apex, NC",0.2869
21081920400,"Corinth, KY",0.2864
17195000800,"Tampico, IL",0.2864
28041950200,"Leakesville, MS",0.286
34017007100,"Journal Square, Jersey City, NJ",0.2857
42125774700,"Monongahela, PA",0.2857
36029014801,"Akron, NY",0.285
36047049200,"Kings County, NY",0.2848
13067031114,"Smyrna, GA",0.2847
36069051200,"Canandaigua, NY",0.2842
39113125000,"Englewood, OH",0.2841
39151710600,"Alliance, OH",0.2836
49049001801,"Joaquin, Provo, UT",0.2836
8041003906,"Briargate, Colorado Springs, CO",0.2835
37119001505,"Newell South, Charlotte, NC",0.2825
47133950301,"Livingston, TN",0.2821
20177001900,"Westboro, Topeka, KS",0.2821
26029001100,"East Jordan, MI",0.2821
45079011415,"Columbia, SC",0.282
48201252000,"Summerwood, Houston, TX",0.2807
35001001102,"Southeast Heights, Albuquerque, NM",0.2806
51035080601,"Galax, VA",0.28
18003010306,"Huntertown, IN",0.28
39063000700,"Pheasant Run, Findlay, OH",0.2792
1111000600,"Wadley, AL",0.2785
9001072300,"Brooklawn - St. Vincent, Bridgeport, CT",0.2778
17073030100,"Colona, IL",0.2773
13151070402,"Locust Grove, GA",0.2772
17119403200,"Collinsville, IL",0.2772
24001002200,"Westernport, MD",0.2767
48337950200,"Nocona, TX",0.2766
39017011122,"Butler County, OH",0.2766
22017022700,"Broadmoor, Anderson Island, Shreve Isle, Shreveport, LA",0.2765
8013013701,"Boulder, CO",0.2764
6037620201,"Manhattan Beach, CA",0.2762
48121021516,"The Colony, TX",0.2757
39153530603,"Stow, OH",0.2757
51083930302,"South Boston, VA",0.2749
19145490600,"Clarinda, IA",0.2746
15001021509,"Kailua-Kona, HI",0.2742
12086008305,"Miami, FL",0.274
6037543000,"Compton, CA",0.2735
22061960500,"Ruston, LA",0.2734
32003003630,"North Las Vegas, NV",0.2726
12015030200,"Englewood East, Englewood, FL",0.2726
5115951600,"Russellville, AR",0.2725
6085512036,"South San Jose, San Jose, CA",0.2723
6065044404,"Idyllwild, Idyllwild-Pine Cove, CA",0.2718
19065080300,"Oelwein, IA",0.2717
48215021805,"San Juan, TX",0.2712
36047073600,"Kings County, NY",0.2711
4013104202,"North Mountain Village, Phoenix, AZ",0.2708
35051962401,"Truth or Consequences, NM",0.2706
51047930101,"Culpeper, VA",0.2703
6073003103,"Skyline, San Diego, CA",0.2695
18097360601,"Warren, Indianapolis, IN",0.2694
36047043400,"Kings County, NY",0.2691
6037554201,"Bellflower, CA",0.2689
6037403702,"Charter Oak, Covina, CA",0.2687
17031770800,"Schiller Park, IL",0.2683
25013812800,"Westfield, MA",0.2683
49035112501,"Midvale, UT",0.2682
15003008614,"Kapolei, HI",0.2681
48455950300,"Trinity, TX",0.2677
72127009903,"San Juan, PR",0.2672
28081951001,"Shannon, MS",0.2668
39153530104,"Twinsburg, OH",0.2667
45079011102,"Columbia, SC",0.2664
48201341700,"Harris County, TX",0.2664
6055200201,"Napa, CA",0.2663
20155001700,"Arlington, KS",0.2659
6037132002,"Van Nuys, Los Angeles, CA",0.2657
39039958400,"Sherwood, OH",0.2656
17111871207,"Lake in the Hills, IL",0.2655
34003010200,"Dumont, NJ",0.2651
4001970502,"Greer, AZ",0.2649
48139060802,"Midlothian, TX",0.2648
33013032500,"Concord, NH",0.2647
6037541002,"Carson, CA",0.2644
8005005625,"Centennial, CO",0.2641
6053013600,"Seaside, CA",0.2633
6089010500,"Greenwood, Redding, CA",0.263
18179040700,"Poneto, IN",0.2627
40095094698,"Madill, OK",0.2626
36103159105,"East Patchogue, NY",0.2625
48029191405,"Castle Hills Forest, San Antonio, TX",0.2624
21239050106,"Versailles, KY",0.2624
19151780300,"Pocahontas, IA",0.2621
32003005337,"Green Valley Ranch, Henderson, NV",0.2621
51153901702,"Manassas, VA",0.2612
6071000113,"Los Serranos, Chino Hills, CA",0.2607
6037430102,"Duarte, CA",0.2607
46099010502,"Brandon, SD",0.2603
13069010300,"Nicholls, GA",0.2603
48015760100,"Wallis, TX",0.2601
37127011400,"Bailey, NC",0.26
13157010600,"Arcade, GA",0.2595
8005081600,"Meadowood, Aurora, CO",0.2593
20091051802,"Round Hill, Overland Park, KS",0.259
17031570100,"Archer Heights, Chicago, IL",0.2587
42095015700,"Wind Gap, PA",0.2584
54079020300,"Winfield, WV",0.2583
46015973100,"Kimball, SD",0.2577
23031036001,"York Harbor, York, ME",0.2574
32031001015,"Reno, NV",0.2574
29179380100,"Centerville, MO",0.2574
21183920600,"Beaver Dam, KY",0.2571
9001043600,"Norwalk, CT",0.2571
21107971300,"Nortonville, KY",0.2567
17197883522,"Mokena, IL",0.2563
31011960100,"Albion, NE",0.256
26087341500,"Metamora, MI",0.256
2020000102,"Chugiak, Anchorage, AK",0.2559
13051010801,"Bloomingdale, GA",0.2559
17097861609,"Gurnee, IL",0.2557
1101005800,"Ramer, AL",0.2556
6097153808,"Windsor, CA",0.2555
19169010600,"Roland, IA",0.2548
5039970200,"Sparkman, AR",0.2548
25005611201,"Norton, MA",0.2546
29183311722,"O'Fallon, MO",0.254
32003005828,"Las Vegas, NV",0.2534
6099000504,"Modesto, CA",0.2527
39029950700,"Salem, OH",0.2522
38025962200,"Dunn Center, ND",0.252
6067009635,"Elk Grove, CA",0.2516
17061973600,"Greenfield, IL",0.2513
34027045603,"Randolph, NJ",0.2512
40017301100,"Yukon, OK",0.2506
22033003801,"Mid City South, Baton Rouge, LA",0.2505
32003003620,"North Las Vegas, NV",0.2503
37027030800,"Lenoir, NC",0.2503
36055011707,"Fairport, NY",0.2503
13275960900,"Thomasville, GA",0.25
16015950200,"Placerville, ID",0.2495
17089852002,"St. Charles, IL",0.2486
50023954100,"East Calais, Calais, VT",0.2479
31121966600,"Clarks, NE",0.2479
18097310103,"Indianapolis, IN",0.2477
26163580300,"Wyandotte, MI",0.2474
12011091202,"West Hollywood, Hollywood, FL",0.2471
13097080507,"Douglasville, GA",0.246
4013420212,"Villa Royale III, Mesa, AZ",0.2458
39093013200,"Avon, OH",0.2453
41033360400,"Grants Pass, OR",0.2448
12011110313,"Pembroke Pines, FL",0.2444
56043000200,"Worland, WY",0.2435
20009971600,"Great Bend, KS",0.2435
20173009503,"Wichita, KS",0.2434
37021003204,"Fairview, NC",0.243
17197883509,"Manhattan, IL",0.2429
26159011002,"Lawton, MI",0.2422
42003090300,"Bloomfield, Pittsburgh, PA",0.2421
45051080200,"Galivants Ferry, SC",0.2415
9003405900,"Bristol, CT",0.2413
18019050605,"Jeffersonville, IN",0.2411
17065973200,"McLeansboro, IL",0.2409
6073003001,"Emerald Hills, San Diego, CA",0.2408
15003001700,"Diamond Head - Kapahulu - St. Louis, Honolulu, HI",0.2407
27111960103,"Vergas, MN",0.2406
49049001402,"Carterville, Provo, UT",0.2406
17043841204,"Glendale Heights, IL",0.2405
6037910606,"Palmdale, CA",0.2403
6111008005,"Simi Valley, CA",0.24
40109104500,"Central Oklahoma City, Oklahoma City, OK",0.2391
39003010200,"Columbus Grove, OH",0.239
6037910805,"Acton, CA",0.239
23031031000,"Lebanon, ME",0.2389
36059412900,"Baldwin, NY",0.2386
18019050804,"Henryville, IN",0.2386
49041975300,"Richfield, UT",0.2379
48027021500,"Belton, TX",0.2377
48141010332,"Horizon City, TX",0.2376
51059430902,"Burke, VA",0.2374
6019005802,"Clovis, CA",0.2371
36047024800,"Kings County, NY",0.2368
22093040300,"Paulina, LA",0.2365
