"tract","Name","Individual_Income_Excluding_Spouse_rP_gF_pall"
18091043000,"Michigan City, IN",19307
40041375801,"Cleora, OK",19306
45041000700,"Florence, SC",19306
48303001400,"Heart of Lubbock, Lubbock, TX",19306
42069100300,"Scranton, PA",19305
12075970301,"Chiefland, FL",19305
37165010600,"Wagram, NC",19304
9015800600,"Willimantic, Windham, CT",19304
22045030500,"New Iberia, LA",19304
53011041332,"Parkside, Vancouver, WA",19304
49035112913,"West Jordan, UT",19303
28057950100,"Fulton, MS",19303
28133950100,"Drew, MS",19303
40135030101,"Sallisaw, OK",19302
37035010402,"Hickory, NC",19302
21099970300,"Munfordville, KY",19302
13121007001,"Swallow Circle-Baywood, Atlanta, GA",19299
21195931500,"Hardy, KY",19299
1073013200,"Midfield, AL",19299
26163530300,"Detroit, MI",19299
18089011600,"Gary, IN",19299
39077916400,"Willard, OH",19299
1081042003,"Phenix City, AL",19299
1017954500,"Lanett, AL",19298
13149970300,"Franklin, GA",19298
13279970500,"Lyons, GA",19298
1101001600,"Highland Park, Montgomery, AL",19297
16087970100,"Midvale, ID",19296
48497150401,"Chico, TX",19295
53075000100,"Pullman, WA",19295
20209040700,"Northeast, Kansas City, KS",19295
12086010614,"Miami, FL",19295
22019002000,"Lake Charles, LA",19294
5023480202,"Higden, AR",19294
39003011200,"Lima, OH",19294
6037533300,"Maywood, CA",19294
6029000600,"Homaker Park, Bakersfield, CA",19293
8001009751,"Denver, CO",19293
48349971000,"Dawson, TX",19292
28031950400,"Seminary, MS",19292
54077964300,"Kingwood, WV",19292
13059002200,"Athens, GA",19292
36065020102,"Utica, NY",19291
47037017500,"Radnor, Nashville, TN",19291
37057061300,"Lexington, NC",19290
54055002400,"Princeton, WV",19290
53035090300,"Silverdale, WA",19290
40143009300,"Sand Springs, OK",19289
17161024300,"Milan, IL",19289
36063021200,"Niagara Falls, NY",19289
37115010100,"Marshall, NC",19289
54033030700,"Clarksburg, WV",19288
1097001302,"Baltimore, Mobile, AL",19288
40005587900,"Lane, OK",19288
22027950300,"Haynesville, LA",19287
45037970400,"Trenton, SC",19287
24510080700,"Broadway East, Baltimore, MD",19287
31157953700,"Scottsbluff, NE",19286
12107950202,"Palatka, FL",19286
36097950300,"Watkins Glen, NY",19286
1073002303,"Gate City, Birmingham, AL",19286
16005001200,"Pocatello, ID",19285
5093010300,"Blytheville, AR",19285
12125960100,"Raiford, FL",19283
45089970400,"Andrews, SC",19283
47015960200,"Woodbury, TN",19283
6107000600,"Cutler, CA",19282
6099000304,"Riverbank, CA",19282
48005000700,"Downtown, Lufkin, TX",19282
48213950901,"Eustace, TX",19281
8101001900,"Mesa Junction, Pueblo, CO",19281
42125704100,"Washington, PA",19281
5033020201,"Cedarville, AR",19281
13105000200,"Elberton, GA",19280
40113940011,"Burbank, OK",19279
37085071302,"Sanford, NC",19279
6047000303,"Livingston, CA",19279
40061279400,"McCurtain, OK",19279
32003003617,"North Las Vegas, NV",19279
47149040104,"La Vergne, TN",19279
12095011701,"Orlando, FL",19278
12057010808,"Tampa, FL",19277
20037957200,"Pittsburg, KS",19277
49035113535,"West Jordan, UT",19277
37017950500,"Bladenboro, NC",19277
12023110400,"Lake City, FL",19276
45045003401,"Greenville, SC",19276
40109105202,"Central Oklahoma City, Oklahoma City, OK",19275
47149040105,"La Vergne, TN",19273
54057010700,"Keyser, WV",19272
26119910200,"Atlanta, MI",19272
17159978000,"Olney, IL",19272
1117030701,"Columbiana, AL",19272
48029171802,"Inner West Side, San Antonio, TX",19272
51710005100,"Norfolk, VA",19270
32003002604,"Las Vegas, NV",19270
18175967500,"Salem, IN",19269
6073003902,"Logan Heights, San Diego, CA",19269
12101031805,"Highlands, Spring Hill, FL",19269
45059920201,"Ware Shoals, SC",19269
17031231200,"Humboldt Park, Chicago, IL",19268
42101019800,"Hunting Park, Philadelphia, PA",19268
48263950100,"Jayton, TX",19268
49005000600,"Logan, UT",19267
12105010800,"Lakeland, FL",19267
39113000802,"Santa Clara, Dayton, OH",19267
6085501502,"Central San Jose, San Jose, CA",19267
48427950402,"Rio Grande City, TX",19266
39003012400,"Lima, OH",19266
39141956400,"Chillicothe, OH",19266
29123960200,"Fredericktown, MO",19266
5093011300,"Joiner, AR",19266
18095010300,"Elwood, IN",19266
13071970400,"Moultrie, GA",19265
6065045705,"Coachella, CA",19265
42049001900,"Little Italy, Erie, PA",19264
26087337500,"Lapeer, MI",19264
45031010700,"Hartsville, SC",19264
47113000600,"Jackson, TN",19263
48139060400,"Waxahachie, TX",19262
26163512200,"Detroit, MI",19262
1059973400,"Red Bay, AL",19261
42077001600,"Eighth Ward, Allentown, PA",19261
45085000800,"Sumter, SC",19261
1125011600,"Tuscaloosa, AL",19261
6059074405,"Historic French Park, Santa Ana, CA",19261
47157010120,"Frayser, Memphis, TN",19259
24510190100,"Franklin Square, Baltimore, MD",19259
5023480502,"Quitman, AR",19259
29095011500,"Independence, MO",19259
34001002300,"Ducktown, Atlantic City, NJ",19258
21209040206,"Georgetown, KY",19258
48063950102,"Pittsburg, TX",19257
1009050101,"Oneonta, AL",19257
24510060400,"Baltimore, MD",19257
21047201100,"Crofton, KY",19257
13311950202,"Cleveland, GA",19256
12009064602,"Melbourne, FL",19256
36067005900,"Southside, Syracuse, NY",19256
49049002102,"Provo, UT",19256
5063490600,"Batesville, AR",19255
1073011400,"Warrior, AL",19255
32013010600,"Winnemucca, NV",19254
37001020801,"Burlington, NC",19252
26147636000,"Port Huron, MI",19252
1033020802,"Leighton, AL",19252
8041004100,"Fountain Valley, Colorado Springs, CO",19251
6029001102,"Bakersfield, CA",19251
13229960300,"Blackshear, GA",19251
47065010800,"Chattanooga, TN",19251
5003960300,"Hamburg, AR",19250
6077005502,"Tracy, CA",19250
8001008802,"Commerce City, CO",19250
22085000700,"Many, LA",19250
35001004401,"South Atrisco, Albuquerque, NM",19250
47107970102,"Niota, TN",19250
12081000604,"Bradenton, FL",19249
41033361100,"Grants Pass, OR",19248
48189950200,"Plainview, TX",19248
53063000300,"Whitman, Spokane, WA",19247
39089751900,"Newark, OH",19246
36055002200,"Maplewood, Rochester, NY",19246
49011126105,"Kaysville, UT",19245
39095003600,"ONYX, Toledo, OH",19245
5059020100,"Malvern, AR",19245
22071001401,"Florida Area, New Orleans, LA",19245
28035000300,"Hattiesburg, MS",19244
28159950200,"Louisville, MS",19243
26099263200,"Warren, MI",19243
6065043601,"San Jacinto, CA",19243
34007602000,"Fairview, Camden, NJ",19243
18065976600,"New Castle, IN",19243
28163950200,"Yazoo City, MS",19242
29059480100,"Buffalo, MO",19242
49021110702,"Cedar City, UT",19242
48339692900,"Cleveland, TX",19242
49049010506,"Santaquin, UT",19242
48085030302,"Prosper, TX",19242
39031960900,"Fresno, OH",19241
13261950400,"Plains, GA",19241
41045970900,"Vale, OR",19241
13067031310,"Austell, GA",19240
37019020601,"Ash, NC",19240
6037576200,"Downtown, Long Beach, CA",19240
48241950100,"Brookeland, TX",19240
40125500400,"Shawnee, OK",19239
22071013700,"Desire Area, New Orleans, LA",19239
37119003700,"Southside Park, Charlotte, NC",19239
49035113525,"West Valley City, UT",19238
4019004331,"Green Valley, AZ",19238
18097357900,"Garfield Park-South Neighborhood, Indianapolis, IN",19237
48241950700,"Buna, TX",19237
47079969200,"Cottage Grove, TN",19237
13055010300,"Menlo, GA",19237
4003001501,"Sierra Vista, AZ",19237
48041000604,"Thomas Heights, Bryan, TX",19236
29203470100,"Eminence, MO",19236
37021002401,"Candler, NC",19235
51520020300,"Bristol, VA",19235
39091004100,"Lakeview, OH",19235
17097862902,"North Chicago, IL",19234
48419950200,"Timpson, TX",19234
41019030000,"Drain, OR",19233
23001020300,"Lewiston, ME",19232
39139001000,"Mansfield, OH",19232
40119011102,"Perkins, OK",19232
49011125405,"Layton, UT",19232
6007001703,"Magalia, CA",19232
22019000800,"Lake Charles, LA",19231
37097061304,"Mooresville, NC",19231
29095009500,"Marlborough Heights/Marlborough Pride, Kansas City, MO",19231
47123925000,"Vonore, TN",19231
48439104701,"Rosemont, Fort Worth, TX",19230
6039000102,"North Fork, CA",19230
51740210600,"Shea Terrace, Portsmouth, VA",19230
48293970500,"Mexia, TX",19229
29109470100,"Miller, MO",19228
28131020201,"Perkinston, MS",19227
22051025201,"Terrytown, LA",19227
23017966100,"West Paris, ME",19227
12039020102,"Havana, FL",19227
36067002000,"Far Westside, Syracuse, NY",19226
13161960100,"Hazlehurst, GA",19226
26081014200,"Grand Rapids, MI",19226
21237930100,"Campton, KY",19226
41033360900,"Grants Pass, OR",19225
47157005900,"South Memphis, Memphis, TN",19225
45045000700,"West Greenville, Greenville, SC",19225
41039003301,"Springfield, OR",19225
6071009712,"Apple Valley, CA",19224
39119911400,"Zanesville, OH",19224
13305970100,"Odum, GA",19223
17197881301,"Joliet, IL",19223
54043955700,"Harts, WV",19223
13097080301,"Douglasville, GA",19222
47129110400,"Oliver Springs, TN",19222
45045003904,"Travelers Rest, SC",19222
21041950100,"Sanders, KY",19221
48113007821,"Vickery Meadow, Dallas, TX",19221
48001950600,"Palestine, TX",19220
39095002600,"Roosevelt, Toledo, OH",19220
45045002304,"Greenville, SC",19220
16045960100,"Emmett, ID",19219
48495950200,"Kermit, TX",19219
13215011100,"Columbus, GA",19219
35006974202,"Grants, NM",19218
55101000300,"Racine, WI",19218
35001004001,"Mountain View, Albuquerque, NM",19218
12086010802,"Naranja, FL",19217
21043960500,"Grayson, KY",19217
22083970400,"Rayville, LA",19216
47163043202,"Bristol, TN",19214
12003040202,"Glen Saint Mary, FL",19214
16017950800,"Cocolalla, ID",19214
26099263600,"Fitzgerald, Warren, MI",19214
39099800600,"East High, Youngstown, OH",19213
1133965501,"Addison, AL",19213
13077170601,"Newnan, GA",19213
19179960200,"Ottumwa, IA",19212
4019000300,"Dunbar Spring, Tucson, AZ",19212
36065021000,"Utica, NY",19212
37063002300,"Hillside Avenue/St. Teresa, Durham, NC",19211
6071007603,"Cypress, Highland, CA",19210
36047030900,"Kings County, NY",19210
17031840700,"Little Village, Chicago, IL",19209
51590000300,"Danville, VA",19209
28109950401,"Carriere, MS",19208
12127083003,"Oak Hill, FL",19208
17163500500,"East Saint Louis, IL",19208
37101040301,"Selma, NC",19208
39095002300,"Warren Sherman, Toledo, OH",19208
17031390100,"Kenwood, Chicago, IL",19206
51089010500,"Axton, VA",19206
48113009105,"Piedmont Addition, Dallas, TX",19206
12047960300,"White Springs, FL",19205
26163571000,"Inkster, MI",19205
6037117407,"North Hills, Los Angeles, CA",19205
24043000800,"Hagerstown, MD",19205
22109001400,"Houma, LA",19204
21107971100,"Dawson Springs, KY",19204
36065020803,"Utica, NY",19204
53077001201,"Yakima, WA",19204
45049920300,"Yemassee, SC",19203
47183968102,"Martin, TN",19203
18173030400,"Chandler, IN",19203
13063040203,"Atlanta, GA",19202
13271950200,"Milan, GA",19202
6073015703,"El Cajon, CA",19201
18155965700,"Rising Sun, IN",19201
37051001100,"Fayetteville, NC",19201
21111009105,"Louisville, KY",19201
40153953400,"Woodward, OK",19200
45085000600,"Sumter, SC",19200
21079970300,"Lancaster, KY",19200
28007060200,"Kosciusko, MS",19200
12105012407,"Polk City, FL",19199
49011127004,"Woods Cross, UT",19199
25023510900,"Downtown, Brockton, MA",19199
45019003115,"North Charleston, SC",19198
21027960300,"Hardinsburg, KY",19198
36009962200,"Hinsdale, NY",19198
22073000900,"Monroe, LA",19198
13059001800,"Athens, GA",19197
42125783200,"Charleroi, PA",19197
48113009610,"Northwest Dallas, Dallas, TX",19197
13093970200,"Vienna, GA",19196
22051025400,"Gretna, LA",19196
1027959100,"Ashland, AL",19195
39087050500,"Kitts Hill, OH",19195
18105000501,"Bloomington, IN",19195
39149972000,"Sidney, OH",19195
34021001900,"East Trenton, Trenton, NJ",19194
12073002509,"Tallahassee, FL",19193
40037020707,"Sapulpa, OK",19192
6107002204,"Tulare, CA",19192
4019003706,"Tucson, AZ",19192
47125101700,"Cunningham, TN",19192
40109107707,"Midwest City, OK",19192
38079951700,"Dunseith, ND",19191
47145030900,"Harriman, TN",19191
29095003400,"East Community Team South, Kansas City, MO",19191
26163566900,"Wayne, MI",19191
12031001500,"Urban Core, Jacksonville, FL",19190
13063040407,"Morrow, GA",19190
22039950500,"Ville Platte, LA",19190
36055008702,"Rochester, NY",19189
47093006203,"Knoxville, TN",19188
39035196400,"Puritas - Longmead, Cleveland, OH",19188
42003111500,"East Liberty, Pittsburgh, PA",19187
18127050501,"Portage, IN",19187
48113000500,"Oak Lawn, Dallas, TX",19187
53011041312,"Vancouver, WA",19186
48231960200,"Wolfe City, TX",19186
48213951000,"Malakoff, TX",19185
48367140102,"Weatherford, TX",19185
12095014701,"Orlando, FL",19185
5109953300,"Glenwood, AR",19184
13021010300,"Macon, GA",19184
1089010902,"Gurley, AL",19184
12099005601,"Lake Worth, FL",19183
51710006501,"East Ocean View, Norfolk, VA",19183
39003013700,"Lima, OH",19182
21235920600,"Williamsburg, KY",19182
48215021305,"Hidalgo, TX",19181
13089023601,"East Lake Terrace, Decatur, GA",19180
21093000100,"West Point, KY",19180
24510060100,"Patterson Park, Baltimore, MD",19179
28075000200,"Meridian, MS",19179
22033005300,"Baton Rouge, LA",19178
26121000401,"Sheldon Park, Muskegon, MI",19178
12101031005,"Embassy Hills, Port Richey, FL",19178
21043960200,"Olive Hill, KY",19176
42049012002,"Union City, PA",19176
44007015200,"Pawtucket, RI",19176
12069030104,"Altoona, FL",19176
24005452300,"Baltimore, MD",19176
48113009301,"Piedmont Addition, Dallas, TX",19176
47031970100,"Morrison, TN",19175
48201233102,"Northeast Houston, Houston, TX",19175
26049001900,"Flint, MI",19175
48469000302,"Victoria, TX",19175
48189950600,"Plainview, TX",19174
51760060200,"Manchester, Richmond, VA",19174
22033003300,"Scotlandville, Baton Rouge, LA",19173
5015950300,"Berryville, AR",19173
48113008705,"Dallas, TX",19171
26079950400,"South Boardman, MI",19171
13121005502,"South Atlanta, Atlanta, GA",19170
6073003502,"Mountain View, San Diego, CA",19170
22013970100,"Arcadia, LA",19170
12103020500,"Bartlett Park, Saint Petersburg, FL",19170
21165960100,"Frenchburg, KY",19169
48113013615,"Far North Dallas, Dallas, TX",19169
13157010600,"Arcade, GA",19169
47011011100,"Cleveland, TN",19169
4019002400,"Wakefield, Tucson, AZ",19168
35013001802,"Anthony, NM",19168
37141920402,"Burgaw, NC",19168
22065960200,"Tallulah, LA",19168
37133002800,"Hubert, NC",19167
26125142500,"Pontiac, MI",19167
18039000900,"Goshen, IN",19166
5009790200,"Harrison, AR",19166
47155080601,"Sevierville, TN",19166
29121960500,"Macon, MO",19166
17119401300,"East Alton, IL",19166
13121006500,"Capitol View, Atlanta, GA",19166
28059042900,"Pascagoula, MS",19166
12001002000,"Hawthorne, FL",19164
48141010331,"El Dorado East, El Paso, TX",19164
28105950100,"Starkville, MS",19164
39049007531,"Hyde Park, Columbus, OH",19164
4013523102,"Chandler, AZ",19163
11001009802,"Southeast Washington, Washington, DC",19163
17097862300,"Waukegan, IL",19162
22071014100,"New Orleans, LA",19161
5107480300,"West Helena, Helena-West Helena, AR",19161
17091012300,"Kankakee, IL",19161
26085961200,"Baldwin, MI",19160
6071011700,"Oro Grande, CA",19160
5057480200,"Fulton, AR",19158
6107004102,"Porterville, CA",19157
48113018802,"Garland, TX",19157
39061001000,"Over-The-Rhine, Cincinnati, OH",19157
40089098700,"Idabel, OK",19156
4025000605,"Granville, Prescott Valley, AZ",19156
48217961000,"Hillsboro, TX",19156
37155960300,"Red Springs, NC",19155
18145710601,"Shelbyville, IN",19155
39035120702,"Mount Pleasant, Cleveland, OH",19154
18097390800,"Decatur, Indianapolis, IN",19154
48141003902,"South Loop, El Paso, TX",19154
39053953800,"Crown City, OH",19154
36065021201,"Utica, NY",19154
29095002300,"East Community Team North, Kansas City, MO",19154
36055006500,"Plymouth-Exchange, Rochester, NY",19154
48201233300,"Northeast Houston, Houston, TX",19153
26111290100,"Midland, MI",19152
41033360300,"Merlin, OR",19151
48073950400,"Jacksonville, TX",19151
16055000402,"Post Falls, ID",19150
6065043003,"Lake Elsinore, CA",19150
39155930101,"Kinsman, OH",19150
37063002200,"Central Park, Durham, NC",19150
42101010700,"Belmont, Philadelphia, PA",19149
34031181400,"Paterson, NJ",19149
12117020901,"Sanford, FL",19149
13139000701,"Gainesville, GA",19147
29209090100,"Crane, MO",19146
22071003000,"Seventh Ward, New Orleans, LA",19146
45085001600,"Sumter, SC",19145
4015955000,"Mohave Valley, AZ",19144
17183011200,"Danville, IL",19144
39017001100,"Hamilton, OH",19143
21101020100,"Henderson, KY",19143
32003001718,"Las Vegas, NV",19143
12099006502,"Delray Beach, FL",19142
12033000800,"Southeast Pensacola, Pensacola, FL",19141
1073012302,"Mulga, AL",19141
5037950500,"Wynne, AR",19141
21065920200,"Irvine, KY",19141
12095017600,"Apopka, FL",19141
5031000700,"Jonesboro, AR",19141
37067003600,"Winston-Salem, NC",19140
47065011900,"Chattanooga, TN",19140
4013116800,"Encanto Village, Phoenix, AZ",19138
47125102005,"Clarksville, TN",19138
6065043308,"Hemet, CA",19137
29015460200,"Lincoln, MO",19137
22071013900,"Central City, New Orleans, LA",19136
53077001501,"Yakima, WA",19136
48375011700,"Amarillo, TX",19135
17031351100,"Bronzeville, Chicago, IL",19135
1125010500,"Tuscaloosa, AL",19135
53063002600,"Chief Garry Park, Spokane, WA",19133
37009970500,"Jefferson, NC",19133
19155030602,"Council Bluffs, IA",19133
48373210204,"Livingston, TX",19133
39009972800,"Nelsonville, OH",19133
24510030100,"Perkins Homes, Baltimore, MD",19132
47003950300,"Shelbyville, TN",19132
26163579100,"River Rouge, MI",19131
35035000603,"La Luz, NM",19131
6107001601,"Farmersville, CA",19131
12101030800,"Jasmine Heights, New Port Richey, FL",19131
53057950900,"Sedro-Woolley, WA",19130
48209010500,"San Marcos, TX",19130
12103025416,"Village Green, Largo, FL",19130
49035100306,"Salt Lake City, UT",19130
5067480400,"Newport, AR",19130
28035000200,"The Oaks, Hattiesburg, MS",19129
37195000300,"Wilson, NC",19129
37027031202,"Hudson, NC",19129
49035113011,"South Jordan, UT",19129
13211010100,"Morgan County, GA",19128
48439110301,"Haltom City, TX",19128
13127000900,"Brunswick, GA",19128
36047012000,"Kings County, NY",19127
39071954900,"Hillsboro, OH",19127
5085020301,"Jacksonville, AR",19126
48373210101,"Livingston, TX",19125
16063950100,"Shoshone, ID",19124
20209042400,"Riverview, Kansas City, KS",19124
17121952500,"Centralia, IL",19123
13087970700,"Bainbridge, GA",19123
6073021302,"Jamul, CA",19123
22119031500,"Doyline, LA",19122
12057000602,"Northwest Tampa, Tampa, FL",19122
42073001000,"New Castle, PA",19122
12103028103,"South Pasadena, FL",19122
48201231700,"Melwood Place, Houston, TX",19121
55079186000,"Hillside, Milwaukee, WI",19120
29169470500,"Richland, MO",19120
39061001100,"Over-The-Rhine, Cincinnati, OH",19120
40097040501,"Locust Grove, OK",19119
40131050302,"Claremore, OK",19119
6025011600,"El Centro, CA",19119
12107950100,"Palatka, FL",19119
21195930400,"Pikeville, KY",19119
13147960400,"Hartwell, GA",19119
47021070104,"Ashland City, TN",19119
